Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/19;fev/19;mar/19;abr/19;mai/19;jun/19;jul/19;ago/19;set/19;out/19;nov/19;dez/19
116;ENGIE BR COM;83780;ENGIE BR COM I0;;8,380;12,600;12,000;;;;;;12,602;12,602;12,602
117;BROOKFIELDC;117;BROOKFIELDC;36,614;172,191;205,077;157,245;136,167;131,722;103,567;157,915;80,550;69,129;146,974;87,740
117;BROOKFIELDC;3527;BROOKFIELDC I5;215,933;289,785;341,049;317,318;319,710;312,436;230,909;209,243;198,554;215,778;202,875;178,681
117;BROOKFIELDC;3528;BROOKFIELDC I1;98,788;73,490;67,421;63,361;72,661;65,835;56,055;54,314;52,196;59,707;56,557;62,034
117;BROOKFIELDC;3529;BROOKFIELDC I0;;38,633;40,323;;95,130;109,889;36,989;47,043;34,722;14,702;2,596;181,452
117;BROOKFIELDC;62269;BROOKFIELDC I5 TR;83,457;149,076;214,700;161,143;128,530;194,020;92,250;82,000;75,000;75,825;75,000;52,000
117;BROOKFIELDC;62270;BROOKFIELDC I1 TR;45,000;13,850;10,947;8,777;6,700;17,000;7,760;4,350;;5,175;;7,000
117;BROOKFIELDC;62271;BROOKFIELDC TR;119,000;199,048;209,948;122,970;145,970;74,870;78,000;97,000;131,000;71,000;122,000;211,000
117;BROOKFIELDC;68290;BROOKFIELDC CQ I5;4,598;4,845;14,500;14,805;14,697;14,663;14,407;14,249;15,035;15,079;15,317;14,519
117;BROOKFIELDC;68291;BROOKFIELDC CQ I5 2;1,334;1,243;1,233;;;;;;1,059;1,203;1,188;1,230
118;CPFL BRASIL;118;CPFL BRASIL;1.107,448;1.155,271;1.315,144;1.052,980;1.176,521;1.234,714;1.388,080;1.462,406;1.509,035;1.421,464;1.359,493;1.311,105
118;CPFL BRASIL;2283;CPFL BRASIL I1;42,568;36,127;42,689;42,552;41,777;41,058;41,652;42,040;42,691;44,779;45,664;41,438
118;CPFL BRASIL;2284;CPFL BRASIL I5;727,751;762,463;751,076;803,037;814,649;779,496;796,165;814,782;831,317;861,612;858,010;797,575
118;CPFL BRASIL;3367;CPFL BRAS CQ5;5,265;5,177;5,082;5,043;4,813;4,543;4,360;4,472;4,711;4,967;5,089;5,225
118;CPFL BRASIL;3689;CPFL BRASIL I0;4,926;3,268;3,426;3,272;3,265;3,254;43,241;3,610;7,381;3,372;3,453;3,329
118;CPFL BRASIL;16885;CPFL BRASIL I8;0,220;0,170;0,185;0,179;0,132;0,152;0,166;0,173;0,177;0,207;0,190;0,326
119;ITAPEBI;119;ITAPEBI;117,676;123,805;129,170;344,519;360,982;155,861;157,379;107,215;163,989;176,692;125,106;116,977
120;VALE ENERGIA;120;VALE ENERGIA;295,254;296,337;295,857;294,695;289,257;302,135;302,770;303,774;305,093;303,555;303,995;294,818
120;VALE ENERGIA;3172;VALE ENE I5;133,021;131,526;130,600;131,749;131,821;115,711;115,753;116,329;116,070;116,452;115,661;115,605
121;BROOKFIELD;121;BROOKFIELD;;28,436;28,929;105,404;65,933;58,485;71,795;67,919;80,544;48,248;21,452;21,482
121;BROOKFIELD;2258;BROOKFIELD I1;96,198;106,578;96,026;82,575;110,953;94,170;87,948;81,414;80,307;88,426;84,606;92,331
121;BROOKFIELD;2260;BROOKFIELD I5;182,063;252,056;333,887;306,783;346,442;328,643;250,394;233,932;214,738;232,768;213,411;197,885
121;BROOKFIELD;68451;BROOKFIELD CQ I5;10,000;10,000;;;;;;;;;;
121;BROOKFIELD;70019;BROOKFIELD I5 A;60,948;160,355;23,003;21,837;21,603;23,377;100,920;62,644;47,578;39,265;42,421;29,582
121;BROOKFIELD;70180;BROOKFIELD I5 B;23,661;23,661;23,661;19,431;19,359;19,359;19,359;19,359;19,359;23,661;23,628;23,661
121;BROOKFIELD;74344;BROOKFIELD I1 B;;71,916;;;;;;;;7,924;;
122;PBEN;122;PBEN;385,480;478,945;482,928;448,231;386,767;444,872;557,225;447,476;541,039;443,285;443,795;384,821
124;ZILLO LORENZET;68329;ZILLO LORENZET I5;28,000;;;;;;;;;;;
125;RIMA;125;RIMA;52,498;42,000;42,000;52,000;52,000;52,000;52,000;52,000;52,000;48,000;48,000;48,000
127;CINCO ESTRELAS;127;CINCO ESTRELAS;6,959;7,143;6,949;7,443;6,448;5,800;6,470;7,500;5,674;5,830;19,801;19,665
128;QGE;128;QGE;135,513;153,213;132,513;159,563;159,051;145,667;152,233;152,233;152,233;152,233;142,373;133,473
130;TANGARA;130;TANGARA;44,568;170,132;156,644;85,376;103,879;140,132;134,507;132,178;139,702;125,216;134,665;96,510
130;TANGARA;58518;TANGARA I5;134,076;117,763;97,051;78,717;55,060;78,999;88,485;43,739;46,115;71,809;43,795;50,011
130;TANGARA;58567;TANGARA I0;;;;125,556;;;;;;14,694;;
130;TANGARA;71961;TANGARA I5 B;;;27,604;36,293;;;;;;;;
132;HORIZONTES;2317;HORIZONTES I1;8,172;8,066;8,243;8,173;8,218;8,274;9,718;9,710;9,599;9,162;12,295;9,395
132;HORIZONTES;2319;HORIZONTES I5;1,070;1,068;1,070;1,070;1,070;1,070;1,070;1,070;1,070;1,070;1,070;1,070
134;NORTE FLU;134;NORTE FLU;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;730,000;725,000
135;PETROBRAS PIE;135;PETROBRAS PIE;921,806;1.035,345;1.043,374;1.110,747;980,447;973,823;1.069,406;1.037,672;1.198,410;1.017,698;1.024,031;967,109
135;PETROBRAS PIE;2416;PETROB PIE 1LD;957,000;957,000;957,000;957,000;957,000;957,000;957,000;957,000;957,000;957,000;957,000;957,000
135;PETROBRAS PIE;2652;PETROB PIE 1LN;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000;1.208,000
135;PETROBRAS PIE;58244;PETROBRAS PIE C MURIC I;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000
135;PETROBRAS PIE;58245;PETROBRAS PIE C POLO I;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000;101,000
135;PETROBRAS PIE;71002;UTE BAHIA I PIE;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000
137;TERMOPE;137;TERMOPE;489,673;486,837;485,544;455,000;455,000;487,751;487,118;496,213;485,982;484,293;492,344;490,147
140;CGTF;140;CGTF;311,078;547,798;448,168;364,078;359,078;307,078;406,078;507,078;589,078;596,078;537,078;398,078
142;EKCE;142;EKCE;17,000;;;;;;;;;;;
142;EKCE;2290;EKCE I5;13,365;10,981;9,053;13,364;13,364;13,364;13,364;13,364;18,920;13,364;14,490;13,364
143;ECOM;143;ECOM;831,951;1.027,868;1.206,141;738,470;859,401;878,192;1.192,573;1.168,607;760,430;926,848;946,997;917,989
143;ECOM;2244;ECOM I5;105,110;148,154;92,447;125,881;104,218;111,354;96,348;88,306;87,151;96,102;87,013;68,031
143;ECOM;2288;ECOM I1;9,759;9,314;8,681;5,788;9,669;6,260;8,794;9,641;10,332;9,077;7,742;12,302
143;ECOM;4036;ECOM I0;9,092;17,276;7,282;17,266;23,000;1,000;6,260;6,915;17,500;9,853;13,326;9,736
143;ECOM;59010;ECOM PIE I5;0,740;0,867;0,953;0,919;0,880;0,972;0,812;0,779;0,575;0,604;0,811;0,557
143;ECOM;64424;ECOM USJ I5;;;;;;;;;;;4,857;
143;ECOM;67652;ECOM CQ I5;5,346;8,974;6,192;12,534;6,451;5,733;6,831;5,112;6,832;6,886;5,438;3,769
144;ESPORA;144;ESPORA;1,300;2,400;2,400;2,400;2,400;2,400;2,400;2,400;2,400;2,400;2,400;2,400
144;ESPORA;68227;ESPORA I5;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000
146;IENERGIA;146;IENERGIA;;3,000;3,000;3,000;3,000;3,000;3,000;3,000;3,000;3,000;3,000;3,000
151;NOVELIS;151;NOVELIS;;;;;;;;;;4,167;;2,468
151;NOVELIS;20455;NOVELIS APE I0;0,497;7,769;7,531;8,205;0,560;;;;0,609;2,610;0,643;10,589
152;CEC;152;CEC;55,000;60,175;59,681;55,000;66,000;55,000;55,000;55,000;55,000;55,000;55,000;55,000
153;HGE;2309;HGE I1;1,308;1,379;1,443;1,562;1,542;1,431;1,524;1,510;1,511;1,569;1,606;1,348
153;HGE;2310;HGE I5;1,526;1,641;2,803;3,222;3,769;3,672;3,808;3,685;1,744;1,833;1,941;1,636
155;CMU;2884;CMU I5;0,194;0,403;0,265;0,152;0,145;0,114;0,209;0,238;0,272;0,108;0,022;0,047
156;LAGES BIOENERG;68804;LAGES BIO I1;14,100;14,600;14,600;14,600;14,600;14,600;14,600;14,600;14,600;14,600;14,600;14,600
182;TERMOCABO;182;TERMOCABO;;;;60,000;55,000;;;;;;;
182;TERMOCABO;2942;TERMOCAB 4LN10;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000
187;ELETROSUL;187;ELETROSUL;305,700;313,525;318,328;232,259;266,951;279,274;301,568;325,179;349,076;323,397;355,253;300,703
187;ELETROSUL;7898;ELETROSUL I5;131,234;125,191;128,602;128,751;121,400;129,469;146,710;145,049;137,137;148,329;147,662;160,208
187;ELETROSUL;15882;ELETROSUL I8;0,007;0,007;0,007;0,006;0,005;0,004;0,004;0,005;0,005;0,006;0,007;0,007
190;ICEE;190;ICEE;15,707;16,940;9,791;13,160;21,587;11,948;33,999;45,788;42,246;11,945;12,939;13,940
190;ICEE;2328;ICEE I5;4,952;5,116;5,038;4,940;4,847;4,812;4,854;4,868;4,852;4,935;4,905;4,547
190;ICEE;4007;ICEE I0;;;;;1,862;;;;;;;
192;UTE COCAL;192;UTE COCAL;;;;;;;;;;;73,604;
192;UTE COCAL;2414;UTE COCAL 1LD;5,860;5,860;5,860;7,666;7,451;9,416;7,843;10,679;11,499;11,470;8,807;5,860
195;SERVICE ENERGY;195;SERVICE ENERGY;;;;;;;;;;2,620;;
195;SERVICE ENERGY;2259;SERV ENERGY I5;0,775;0,775;;;;;;;;;;
196;BHP BILLITON CL;66762;BHP BILLITON CL;;;;;;;2,285;2,688;2,083;4,570;1,806;3,226
198;CUMMINS;198;CUMMINS;;;;;;;;;;;;0,632
201;CHEMTRADE;201;CHEMTRADE;;;;;;;;15,946;;;;
202;CERAN;202;CERAN;160,459;161,490;161,478;159,736;159,311;162,162;172,702;171,591;171,466;171,857;171,936;172,210
1036;CIPLAN;1036;CIPLAN;2,885;0,752;8,276;6,447;4,219;4,917;2,220;9,031;9,483;4,274;3,523;5,393
1037;PIE - RP;1037;PIE - RP;28,410;23,145;34,121;30,630;41,380;38,380;31,900;32,000;29,300;38,500;33,130;45,422
1037;PIE - RP;84600;PIE - RP I5;;;;;;;;;;;0,756;0,524
1037;PIE - RP;84631;PIE - RP I0;;;;;;;2,942;3,000;1,000;3,000;5,600;5,000
1040;ENECEL;1040;ENECEL;41,400;59,200;55,300;59,490;56,190;56,620;56,360;35,893;27,323;26,755;23,800;29,800
1040;ENECEL;3173;ENECEL I5;1,670;1,550;1,715;0,307;;;;;;0,607;;
1040;ENECEL;3174;ENECEL I1;;;;0,077;;;;;;;;
1040;ENECEL;14839;ENECEL I0;;;;;;;;;;4,000;;
1040;ENECEL;14879;ENECEL_IMBEL I5;0,957;1,146;1,463;0,896;1,126;0,859;0,553;0,324;0,467;0,077;0,464;1,282
1044;ADM;86362;ADM SILOS I5;;;;;;;0,107;;0,144;0,215;;0,183
1046;DURA UBE;1696;DURA TAQ S;;;;0,440;;;;;;;;
1052;APERAM;1052;APERAM;16,669;16,518;16,867;17,024;16,533;16,269;16,630;16,687;16,230;17,105;17,027;13,507
1056;ARCELOR JF COM;1857;BMP JF GUILMAN;27,385;27,189;33,566;32,219;25,133;18,538;15,294;14,140;15,186;16,329;18,838;25,666
1056;ARCELOR JF COM;2811;ARCELOR PIE;141,209;124,235;133,724;121,486;118,576;74,741;84,273;117,453;114,140;111,408;98,866;106,998
1061;ICAL;1061;ICAL;;;;;;0,833;0,672;10,260;5,111;5,202;3,125;3,226
1066;INTERCAST;1066;INTERCAST;;;;;;;;;0,267;0,203;0,438;1,613
1068;LIASA;1068;LIASA;;12,000;24,703;17,800;17,800;49,790;33,290;32,990;19,800;19,800;30,000;17,800
1072;MAGOTTEAUX;1072;MAGOTTEAUX;;;;;;;;;;;;2,333
1074;FLAMMA AUTOMOTIVA;1074;FLAMMA AUTOMOTIVA;1,070;0,743;0,233;;0,365;0,485;0,396;0,462;0,406;0,359;0,566;0,514
1080;TUPI;1080;TUPI;2,898;5,237;3,579;4,173;2,394;4,711;5,142;2,670;7,400;2,814;6,931;4,144
1086;WHITE MARTINS;1086;WHITE MARTINS;83,300;99,003;82,379;87,466;96,260;155,974;111,006;142,086;146,298;129,828;115,210;130,307
1086;WHITE MARTINS;70103;WHITE MART EI50;2,600;5,192;5,200;5,200;5,200;5,200;3,800;3,800;5,200;5,200;5,200;5,200
1092;PRYSMIAN CABOS;1092;PRYSMIAN CABOS;0,040;0,040;0,043;0,045;0,044;0,042;;;;;0,099;
1096;AGUAS GUARIROBA;1096;AGUAS GUARIROBA;;;;;;;;;;;;0,067
1098;JOST;1098;JOST;;;;;;;;;;;;0,125
1101;RANDON;1101;RANDON;;;;0,295;0,403;0,258;0,069;0,200;0,523;0,225;0,447;1,286
1104;BRASKEM;2778;BRASKEM PIE;118,345;146,961;122,840;121,050;140,190;134,593;149,967;152,981;149,194;171,824;181,250;182,432
1106;MINASLIGAS;1106;MINASLIGAS;;2,972;4,900;3,000;1,276;;2,847;34,200;39,572;38,800;35,800;35,000
1108;TEKSID;1108;TEKSID;3,560;;;;3,607;5,366;4,021;3,315;5,202;7,139;9,258;13,441
1109;KINROSS PIE UHE;1109;KINROSS;76,000;76,000;76,120;109,296;89,960;81,003;100,672;89,176;113,966;112,541;113,966;76,000
1109;KINROSS PIE UHE;17194;KINROSS PIE;;;;;;;33,808;39,057;43,995;;;
1109;KINROSS PIE UHE;78133;KINROSS PIE UHE;125,274;111,963;110,864;89,007;81,410;77,103;66,970;87,490;67,499;69,842;69,953;93,004
1113;BR METALS;1113;BR METALS;0,500;0,500;1,114;1,396;1,194;1,170;;;;;;
1113;BR METALS;85507;BR METALS CL 514;;;;;;;1,026;0,821;0,712;0,568;0,669;1,802
1122;FERRO LIGAS;2233;FERRO LIGAS I5;3,686;7,032;4,082;3,508;3,290;5,799;3,200;3,200;3,326;3,326;3,630;3,785
1122;FERRO LIGAS;21509;FERRO LIGAS;;;;;2,040;1,130;1,570;1,200;0,901;0,182;;
1124;CARAMURU PIE I;71061;CARAMURU PIE I I5;0,700;0,281;0,128;0,517;0,655;;0,954;0,921;0,783;0,621;0,724;0,618
1124;CARAMURU PIE I;71282;CARAMURU CE;;;;0,251;;;;;;;;
1124;CARAMURU PIE I;71995;CARAMURU S SIMAO;;;;;0,060;0,136;1,707;1,905;1,914;1,669;1,295;0,569
1124;CARAMURU PIE I;71996;CARAMURU IPAMERI;;;;1,289;1,478;;;;0,169;;2,244;0,684
1124;CARAMURU PIE I;75201;CARAMURU PIE I SORRISO I5;0,242;0,162;1,159;0,995;0,844;1,056;2,144;1,965;1,743;2,126;2,061;1,720
1125;ELEJOR;1125;ELEJOR;138,400;138,400;138,400;120,627;86,000;86,000;80,000;80,000;80,000;80,000;80,000;80,000
1125;ELEJOR;2372;ELEJOR I5;3,760;3,760;4,881;4,881;4,881;4,881;4,881;4,881;4,881;4,881;4,700;4,881
1134;MEXICHEM JLLE;1134;MEXICHEM JLLE;2,889;2,746;;;;;3,045;;2,993;2,762;2,703;
1134;MEXICHEM JLLE;6342;MEXICHEM JL SE;0,172;0,233;;0,044;;;;;;;;
1134;MEXICHEM JLLE;83351;MEXICHEM JLLE CL 13360;;;;;0,062;;;0,334;;;;0,621
1135;ROMI;1135;ROMI;;;;;;0,783;0,272;1,534;1,529;1,003;1,512;0,170
1136;IESAARARAQUARA;1136;IESAARARAQUARA;0,801;1,496;2,770;0,805;0,811;0,843;0,888;0,853;0,801;0,810;0,757;0,776
1137;MESSER GASES;73305;ASU CUBATAO;;;2,000;2,000;2,000;2,000;3,000;3,000;3,000;3,000;3,000;3,000
1139;HIDROMARCOS;11176;HIDROMARCOS I5;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480
1140;CEMIG GERACAO;1140;CEMIG GERACAO;1.979,919;2.477,544;2.047,089;2.037,310;2.175,799;2.670,316;2.403,063;2.403,642;2.434,762;2.416,322;2.302,562;2.114,183
1140;CEMIG GERACAO;2497;CEMIG GERA I5;650,205;689,900;721,546;751,084;751,245;717,374;662,170;701,195;719,951;733,708;703,750;675,007
1140;CEMIG GERACAO;2498;CEMIG GERA I1;14,499;14,498;15,409;13,403;14,875;12,762;15,333;14,485;14,400;14,400;14,500;14,500
1140;CEMIG GERACAO;8637;CEMIG GERA 2I5;;;;;5,360;9,750;34,950;34,950;32,850;21,650;18,750;17,850
1140;CEMIG GERACAO;15400;CEMIG GERA I8;0,239;0,181;0,188;0,156;0,112;0,100;0,128;0,142;0,172;0,163;0,192;0,079
1144;TEXTILCANATIBA;1144;TEXTILCANATIBA;;1,336;1,614;2,209;;;1,390;1,653;1,723;1,703;3,283;1,520
1145;PAPEIS SUDESTE;1145;PAPEIS SUDESTE;;0,189;;;;;;;;;;
1148;HOLCIM;1148;HOLCIM;24,244;19,020;17,569;30,833;25,426;32,639;32,258;30,000;25,833;9,876;26,903;22,025
1148;HOLCIM;69401;HOLCIM AP;0,349;0,157;;;;;0,886;0,198;0,747;;0,604;1,210
1148;HOLCIM;69482;HOLCIM CL NE;;;;3,651;1,960;;;;;;;
1149;SAMARCO;1149;SAMARCO;7,080;30,000;24,000;23,000;24,000;21,000;17,000;17,000;17,000;17,000;23,000;27,000
1149;SAMARCO;1858;SAMARCOGUILMAN;26,311;26,122;17,910;20,147;22,502;20,345;18,661;17,872;19,055;19,736;20,091;22,728
1151;STOLA;1151;STOLA;1,610;1,677;0,991;0,609;0,557;0,569;1,744;1,793;1,924;1,904;1,695;2,087
1151;STOLA;3629;STOLA BETIM;0,136;0,117;0,150;0,097;0,112;0,121;0,100;0,112;0,109;0,121;0,121;0,184
1154;LITORAL PLAZA;1154;LITORAL PLAZA;;;;;;;;;;11,905;;
1154;LITORAL PLAZA;85410;MAUA PLAZA CL 514;;;;;;;;;;8,621;;
1156;FIAT AUTO;1156;FIAT AUTO;4,243;0,878;2,485;2,610;3,877;5,054;6,149;5,714;5,812;5,444;4,635;1,708
1156;FIAT AUTO;61820;FIAT PE;4,515;;0,228;;4,304;;4,515;4,515;4,515;3,516;4,515;4,515
1156;FIAT AUTO;72642;FCA JABOATAO;0,110;;0,023;0,056;0,045;0,024;0,026;0,036;0,040;;0,125;0,078
1162;TRAMONTINA CL;1162;TRAMONTINA CL;;;1,316;0,182;0,753;0,403;0,806;2,398;0,313;0,753;1,325;
1164;RIAL;1164;RIAL;10,000;10,000;10,000;;;;;;;4,000;4,000;4,000
1175;FIBRIA JACAREI;1175;FIBRIA JACAREI;;;;;40,250;;;;;;;
1177;PCH PESQUEIRO;13354;PCH PESQUEIRO I1;9,000;9,000;9,160;9,160;9,160;9,160;9,370;9,370;9,370;9,370;9,370;9,370
1178;PCH FERRADURA;1178;PCH FERRADURA;;;;;;;;1,825;;;;
1178;PCH FERRADURA;59181;PCH FERRADURA I1;4,800;5,200;5,600;5,300;5,000;5,000;5,320;6,100;6,100;5,400;5,400;5,096
1181;PETROLINA;2657;PETROLINA 2LN;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000
1183;CIC MATRIZ;1183;CIC MATRIZ;;;;;;;;;;;;0,303
1185;RIO DOCE;1185;RIO DOCE;;;;;;;;2,500;11,000;18,000;18,000;18,000
1185;RIO DOCE;1895;RIO DOCE SE;;;;;;;;;1,000;1,000;1,000;1,000
1187;CATERPILLAR;1187;CATERPILLAR;;;;0,588;1,042;1,933;2,241;1,883;1,635;0,595;0,296;2,562
1189;PILKINGTON;1189;PILKINGTON;2,044;1,892;1,900;1,886;1,890;1,879;2,299;1,959;1,960;1,967;1,951;5,296
1190;MERCEDES SBC;1190;MERCEDES SBC;;;;;;;;10,029;;;;
1204;NITROQUIMICA;1204;NITROQUIMICA;5,479;0,112;0,178;0,112;0,159;0,192;0,465;0,365;0,255;0,167;0,217;0,207
1207;NADIR FIGUEIRE;1207;NADIR FIGUEIRE;1,480;1,314;1,737;2,843;1,453;1,355;1,467;3,773;2,303;;;
1208;GACO;1208;GACO;3,440;;;;;;;;;;;
1211;KARSTEN;1211;KARSTEN;;;;;;;;;;;0,300;0,743
1212;PLASTIPAK PAULINIA;1212;PLASTIPAK PAULINIA;;0,372;;0,534;0,102;0,969;0,344;0,202;;;0,277;0,439
1216;MEXICHEM SUAPE;1216;MEXICHEM SUAPE;0,242;0,053;0,129;0,307;0,036;0,286;;;;;;
1216;MEXICHEM SUAPE;85708;MEXICHEM SUAPE CL 514;;;;;;;0,295;0,259;0,242;0,050;0,093;0,490
1217;PLASCAR;1217;PLASCAR;2,144;1,315;1,935;1,167;0,995;1,340;1,183;1,263;1,042;0,820;1,236;2,110
1218;NESTLE;1218;NESTLE;;;;;1,477;;;;;;;
1218;NESTLE;84195;NESTLE RIO PARDO CL;;;;0,761;;;;;;;;
1218;NESTLE;84533;NESTLE MARILIA CL;;;;2,399;;;0,883;0,564;0,778;;;0,839
1219;PETROM;1219;PETROM;0,624;;;;;;;;0,193;;;2,178
1225;CSN SIDERURGIC;21174;CSN SIDERURGIC APE;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000;1,000
1227;ENGUIA GEN CE;1227;ENGUIA GEN CE;;60,050;79,327;16,988;24,074;;91,351;81,714;124,059;106,112;;57,800
1227;ENGUIA GEN CE;2411;ENGUIA CE 1LD;51,000;51,000;51,000;51,000;51,000;51,000;51,000;51,000;51,000;51,000;51,000;51,000
1232;TEKNO;1232;TEKNO;0,162;0,251;0,406;0,306;0,309;0,208;0,149;0,228;0,458;0,134;0,088;0,405
1242;VOLVO;1242;VOLVO;2,281;6,156;3,938;1,800;1,800;1,800;1,800;1,800;1,895;1,896;1,896;2,226
1245;AJINOMOTO 1;1245;AJINOMOTO 1;;;;;;;1,153;;;;;
1253;PPE FIOS;1253;PPE FIOS;;;0,050;0,282;;;;;;;;1,130
1255;VOLKSWAGEN;1255;VOLKSWAGEN;1,188;0,246;;;;0,864;1,516;0,369;1,208;0,090;1,667;3,127
1255;VOLKSWAGEN;3833;VOLKSWAGEN CL2;2,591;;;;;3,751;1,679;0,161;0,072;0,310;2,451;2,279
1256;AIR LIQUIDE SP;1256;AIR LIQUIDE SP;0,870;;0,496;0,810;;1,500;1,099;2,046;;;;0,500
1257;PAPIRUS;1257;PAPIRUS;;0,390;0,708;0,703;0,705;0,710;0,700;0,672;0,672;0,268;0,234;
1258;INPA;1258;INPA;0,527;;;;0,456;0,420;0,406;0,450;0,785;0,562;0,563;0,560
1259;OXICAP;1259;OXICAP;;;0,294;;;;;;;0,250;0,250;0,250
1261;IPAPER;1261;IPAPER;;;2,188;1,703;0,590;;;;;0,197;0,766;
1261;IPAPER;63129;IPAPER EI;;;;;;;;0,658;0,485;;;
1261;IPAPER;69101;IPAPER CL;;2,431;2,403;2,600;;;;;;;;
1261;IPAPER;72001;IPAPER EI N;0,416;0,416;0,396;0,392;0,430;0,436;0,421;0,458;0,458;0,421;0,427;0,378
1261;IPAPER;84781;IPAPER EI NC;;;0,080;;;;;;;;;
1263;JBS FRIBOI AUT;4600;JBS FRIBOI PIE;109,777;100,784;89,132;98,670;99,275;102,369;86,494;85,837;86,338;91,002;83,001;89,878
1263;JBS FRIBOI AUT;21394;JBS FRIBOI PIE I1;0,119;0,114;0,202;0,129;0,132;0,132;0,142;;;;;
1263;JBS FRIBOI AUT;70834;JBS FRIBOI AUT I5;54,790;62,013;51,892;57,015;69,133;53,437;51,226;50,359;51,492;52,560;52,883;50,915
1263;JBS FRIBOI AUT;75047;JBS FRIBOI AUT CQ I5;7,327;6,000;12,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000;5,000
1264;YPE - QUIMICA;1264;YPE - QUIMICA;0,305;;0,293;0,301;15,634;0,319;0,317;0,333;0,333;;0,360;0,325
1264;YPE - QUIMICA;79723;YPE - QUIMICA CE;;;0,046;;;;;;;;;
1265;IBS-ENERGY;1265;IBS-ENERGY;27,043;22,846;23,437;25,785;24,376;25,758;27,595;36,057;30,131;29,398;30,348;24,783
1265;IBS-ENERGY;2324;IBS-ENERGY I1;3,904;3,001;3,900;3,603;3,396;3,448;3,287;3,421;3,549;3,536;3,693;3,727
1265;IBS-ENERGY;2325;IBS-ENERGY I5;54,354;59,927;58,337;59,169;59,508;59,397;56,430;59,978;59,323;61,819;61,662;55,535
1271;ELFUSA;1271;ELFUSA;;;;;;;;;;17,727;;
1272;PRODUFLEX;1272;PRODUFLEX;;;;;;;;;;;;0,182
1275;EKA BAHIA;1275;EKA BAHIA;4,200;;0,500;;1,000;0,500;1,200;3,800;5,000;3,200;2,000;2,600
1276;CIA EP;2396;CIA EP I5;0,627;0,915;0,900;1,100;0,874;;0,650;1,377;0,339;0,241;0,596;0,750
1276;CIA EP;86513;CIA EP I0;;;;;;;;0,672;;;;
1277;FORD;1277;FORD;;;3,535;1,162;0,100;3,852;4,264;4,671;4,261;4,020;3,477;5,839
1283;RADICI;1283;RADICI;0,467;0,156;0,099;;;;;;0,022;;;
1288;SALTO DO LOBO;2257;SALTO LOBO I1;0,700;0,700;0,700;0,700;0,700;0,700;0,700;0,700;0,700;0,700;0,700;0,700
1288;SALTO DO LOBO;3821;SALTO LOBO I5;2,667;1,260;3,260;1,260;1,260;1,260;1,260;1,260;1,260;1,260;1,260;1,260
1291;ALCAN ALUMINA;1291;ALCAN ALUMINA;;;;0,000;;3,574;4,444;2,649;19,815;5,147;4,347;4,341
1298;KS PISTOES;1298;KS PISTOES;;;;;;;;;;0,624;0,693;1,910
1300;DOHLER;1300;DOHLER;3,166;3,312;2,641;3,240;2,717;2,881;3,149;3,218;2,462;2,115;2,470;4,057
1318;MELHORAMENTOS;1318;MELHORAMENTOS;;;;;;;;42,201;0,486;0,161;0,444;0,452
1320;DANA GRAVATAI;1320;DANA GRAVATAI;;;;;;;;;1,326;3,363;;
1320;DANA GRAVATAI;2076;DANA GRAVATAI SUL;;;;;;0,161;;;0,289;;0,139;3,024
1320;DANA GRAVATAI;87098;DANA JUNDIAI;;;;;;;;;;;1,606;5,910
1320;DANA GRAVATAI;87110;DANA SOROCABA SP;;;;;;;;;;;0,407;0,720
1320;DANA GRAVATAI;87135;DANA CAMPINAS SP;;;;;;;;;;;1,619;3,074
1322;NITRIFLEX;1322;NITRIFLEX;;;0,058;2,577;2,372;;0,310;;0,059;;;0,301
1323;TREIBACHER;1323;TREIBACHER;0,486;0,447;0,053;0,055;;0,061;0,061;0,070;2,278;0,074;0,078;1,317
1324;SILICON;1324;SILICON;;;;;;;;;;0,777;;
1327;VOITH PAPER;1327;VOITH PAPER;;;;;;;;;;;;0,682
1330;ALBRAS;1330;ALBRAS;358,000;247,000;275,561;339,520;299,991;225,000;185,610;94,720;65,440;52,620;35,000;32,980
1332;ARAUCO PAINEIS;1332;ARAUCO PAINEIS;7,728;3,815;4,270;9,122;3,029;4,108;4,159;3,025;3,831;4,859;4,242;4,951
1337;GOODYEAR;1337;GOODYEAR;1,720;1,690;1,959;2,125;2,078;1,500;4,793;4,054;4,000;2,602;2,847;2,715
