Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/23;fev/23;mar/23;abr/23;mai/23;jun/23
1875;EPESA;2665;EPESA 2LN;116,000;116,000;116,000;116,000;116,000;116,000
2628;CEP;2667;CEP 2LN;56,000;56,000;56,000;56,000;56,000;56,000
2694;COLGATE PALM;2694;COLGATE PALM;0,079;;;;;
2430;ENEVA COM;2696;ENEVA COM I5;313,612;209,065;360,210;376,719;338,594;259,707
2430;ENEVA COM;2697;ENEVA COM I1;29,562;25,820;25,614;28,305;31,375;42,318
2698;PCH PLANALTO;2698;PCH PLANALTO;13,426;13,797;13,787;13,672;13,545;13,598
2700;ELETROGOES;2700;ELETROGOES;38,342;38,342;38,340;38,341;37,970;30,710
2701;CERT;2701;CERT;2,740;2,740;2,740;2,740;2,740;2,740
2717;PALMYRA DO BRASIL;2717;PALMYRA DO BRASIL;;;;6,100;46,800;59,000
2727;LAVRINHAS I5;2727;LAVRINHAS I5;21,000;21,000;21,000;21,000;21,000;21,000
2728;QUELUZ I5;2728;QUELUZ I5;21,000;21,000;21,000;21,000;21,000;21,000
2732;BPBUNGE ITB;2732;BPBUNGE ITB;;;9,000;;;
2734;BPBUNGE ITT;2734;BPBUNGE ITT;;2,000;9,000;;;
2740;ALTEROSA I5;2740;ALTEROSA I5;0,315;0,368;0,390;0,410;0,613;0,419
2746;SANTO ANTONIO;2746;SANTO ANTONIO;2.289,941;2.326,683;2.278,665;2.188,839;2.101,574;2.102,588
2747;UTEPORTODAGUAS;2747;UTEPORTODAGUAS;40,800;40,800;40,800;40,800;40,800;40,800
2690;BE COM;2748;BE COM I5;0,500;0,250;0,500;0,250;0,300;0,250
1444;BERNECK I5;2773;BERNECK I5;10,670;10,843;10,809;10,847;10,946;10,850
1104;BRASKEM;2778;BRASKEM PIE;90,454;63,863;63,382;49,568;62,798;49,338
1867;SJE AMBIENTAL;2779;SJE AMBIENT I5;;;;;;4,145
2728;QUELUZ I5;2782;QUELUZ CONV;5,000;6,000;8,000;7,000;4,500;3,000
2727;LAVRINHAS I5;2783;LAVRINHAS CONV;2,000;4,000;5,000;2,000;1,500;1,500
2794;CEG;2794;CEG;;;;;6,000;5,986
2796;UNIPOUSO;2796;UNIPOUSO;1,086;1,280;0,904;0,984;1,214;1,481
2800;CERRADAO;2800;CERRADAO;20,000;20,000;20,000;20,000;20,000;20,000
2803;USA PARANACITY;2803;USA PARANACITY;;;2,688;14,076;13,163;14,549
2472;RIO PCH;2806;RIO PCH I5;23,345;24,163;23,132;34,699;38,548;20,438
2809;BAHIA PCH I;2809;BAHIA PCH I;;1,150;1,150;;1,150;
1056;ARCELOR JF COM;2811;ARCELOR PIE;104,066;107,395;100,300;92,670;104,820;101,256
82;COPEL GET;2815;COP GET PIE I5;62,913;44,201;44,086;43,899;43,453;41,590
2495;RAIZEN CSP VALE DO ROSARIO;2825;RAIZEN CSP SANTA ELISA I5;42,376;46,917;42,376;;;
4605;RIALMA V;2832;RIALMA II I5;9,438;9,000;10,000;10,400;10,090;8,360
2844;SAO LUIZ I5;2844;SAO LUIZ I5;;;0,066;2,993;9,009;7,321
2851;BOZEL M;2851;BOZEL M;3,000;3,000;3,000;3,000;3,000;3,000
2858;COND SALVADOR;2858;COND SALVADOR;0,760;1,001;0,962;0,945;1,066;1,008
101;AUREN;2862;AUREN I1;3,853;4,610;4,535;6,642;5,615;5,856
2873;ECIII;2873;ECIII;20,360;20,360;20,360;20,360;20,360;20,360
2875;TERMOVERDE I1;2875;TERMOVERDE I1;14,200;14,200;14,200;14,200;14,200;14,200
2901;SAFIRA TRADING;2901;SAFIRA TRADING;;;18,387;0,300;0,323;
2618;COMVAP;2905;COMVAP I5;;;;;;0,903
2199;UTE VIANA;2926;UTE VIAN 4LN10;121,000;121,000;121,000;121,000;121,000;121,000
25;CGTESUL;2927;CGTEE 1LN10;227,000;227,000;227,000;227,000;227,000;227,000
2197;UTE MARACANAU;2928;UTE MARA 4LN10;119,000;119,000;119,000;119,000;119,000;119,000
2198;UTE BORBOREMA;2933;UTE BORB 4LN10;119,000;119,000;119,000;119,000;119,000;119,000
2208;GERANORTE;2936;GERANORT 4LN10;240,000;240,000;240,000;240,000;240,000;240,000
182;TERMOCABO;2942;TERMOCAB 4LN10;38,000;38,000;38,000;38,000;38,000;38,000
2944;ELO;2944;ELO;1,470;1,485;1,469;1,448;1,442;1,422
2962;RAIZEN CS RIO BRILHANTE;2962;RAIZEN CS RIO BRILHANTE;22,000;22,000;22,000;22,000;22,000;22,000
2962;RAIZEN CS RIO BRILHANTE;2963;RAIZEN CS LAGOA DA PRATA I5;19,000;19,000;19,000;19,000;19,000;19,000
135;PETROBRAS PIE;2965;PETROB 1LN10;;;;;;60,000
2695;UTE MADEIRAS;2976;UTE MADEIR 2LN I5;2,000;3,094;2,000;2,000;2,000;2,551
2978;METAL FEY;2978;METAL FEY;;;;0,690;;
2986;CERSAD GERADORA;2986;CERSAD GERADORA;0,783;0,852;0,880;0,720;0,782;0,787
2015;DMEE;2991;DMEE I1;2,000;2,000;2,000;2,000;2,000;2,000
2998;METALSIDER;2998;METALSIDER;2,718;;0,235;1,931;0,488;3,345
2999;AMERICA;2999;AMERICA;617,563;497,341;466,897;476,998;444,866;491,143
2596;CHAPECO GERA;3011;CHAPECOGERA I5;1,420;1,420;1,420;1,420;1,420;1,420
3013;BPBUNGE SJU;3013;BPBUNGE SJU;;;3,000;;;
3023;KERRY BRASIL;3023;KERRY BRASIL;;;;;0,000;0,080
2112;RENUKA;3025;RENUKA I 5;;;;1,003;1,055;2,221
2479;CELAN;3039;CELAN I5;15,435;16,243;16,400;14,908;13,702;8,427
3046;DOW BRASIL;3046;DOW BRASIL;13,820;4,850;14,000;2,200;6,800;30,000
1475;JESA - JAGUARI;3068;JESA I5;2,683;2,288;2,592;2,973;3,415;3,892
3076;NOVA ENERGIA;3076;NOVA ENERGIA;163,237;239,243;258,124;152,945;138,265;225,171
3077;PAMESA APE - CARGA;3078;PAMESA APE - USINA;0,182;;;;;
2826;USA TERRARICA1;3082;USA T RICA1 I5;;;0,646;1,544;1,207;1,715
2789;UTE ILHA;3084;UTE ILHA 1LF10;12,000;12,000;12,000;12,000;12,000;12,000
2164;PF ENERGIA;3086;PF ENERGIA I5;3,272;3,328;3,250;3,041;3,053;2,967
3096;LIGHTCOM;3096;LIGHTCOM;419,484;420,504;420,417;404,895;404,803;376,543
2979;RIO SAPUCAIM I5;3099;RIO SAPUCAIM I5;12,077;12,840;13,207;12,386;12,784;12,750
2999;AMERICA;3111;AMERICA I5;85,703;73,554;64,057;73,119;139,051;153,860
2999;AMERICA;3112;AMERICA I1;18,258;15,048;17,246;20,665;19,631;18,570
2872;UTE PINHEIRO;3116;UTE PINHEIR I5;12,740;12,230;5,890;;;
2731;R BONITO;3120;R BONITO I5;5,440;5,440;5,440;5,440;5,440;5,440
1870;FORNASA;3122;FORNASA I5;1,443;1,798;1,592;1,558;1,417;1,536
3044;CRAVARI;3123;CRAVARI I5;18,350;19,850;19,800;20,200;19,400;19,400
3094;BPBUNGE FRU CL;3131;BPBUNGE FRU I5;;;2,224;4,232;5,730;5,713
3138;CISER;3138;CISER;;;;;0,024;0,026
3076;NOVA ENERGIA;3139;NOVA ENERG I1;1,145;5,609;8,662;8,661;14,402;10,423
3076;NOVA ENERGIA;3140;NOVA ENERG I5;60,318;46,557;60,248;153,395;118,811;124,251
2809;BAHIA PCH I;3152;BAHIA PCH I5;19,000;19,000;19,000;19,000;29,747;19,000
2555;CPFL ARVOREDO;3165;CPFL ARVOREDO I5;7,353;8,227;8,052;7,793;7,622;7,451
2971;ILUMINATTI;3166;ILUMINATTI I5;;12,189;;;;
120;VALE ENERGIA;3172;VALE ENE I5;88,621;88,621;88,621;88,621;88,621;88,621
1040;ENECEL;3173;ENECEL I5;2,803;7,192;6,732;0,841;9,477;9,391
2913;ECOVIDA;3176;ECOVIDA I5;0,320;0,320;0,313;0,320;0,343;0,296
1924;CELESC GERA;3181;CELESC GERA I5;14,723;14,942;15,216;15,444;15,172;14,878
1872;PIEDADE;3187;PIEDADE I5;12,398;12,879;12,494;11,503;9,827;11,841
3188;RAIZEN CS LEME;3188;RAIZEN CS LEME;;;;4,600;11,100;12,200
2148;PALANQUINHO;3196;PALANQUINHO I5;13,500;13,500;13,500;13,500;13,500;13,500
3210;APOENA;3210;APOENA;0,738;0,400;0,653;0,162;0,213;0,175
97;COMERC;3222;COMERC I0;0,589;0,491;0,467;0,532;0,306;0,185
115;DELTA ENERGIA;3227;DELTA ENERG I0;15,279;0,030;1,700;32,533;4,800;44,500
101;AUREN;3228;AUREN I0;75,000;15,000;97,496;53,078;54,114;5,116
53;EDP C;3229;EDP C I0;;24,000;30,000;34,130;204,420;
2579;KROMA;3231;KROMA I1;1,816;1,172;2,264;1,198;2,323;0,970
2785;LUZBOA;3240;LUZBOA I5;18,170;18,170;18,170;18,170;18,170;18,170
2589;CBRUMADO;3241;CBRUMADO I5;1,190;1,190;1,190;1,190;1,190;1,190
2998;METALSIDER;3272;METALSIDER I5;;2,591;2,068;;;
3013;BPBUNGE SJU;3278;BPBUNGE SJU I5;;;;18,536;24,239;24,240
2165;GOIAS SUL;3282;GOIAS SUL I5;29,581;29,980;29,173;27,770;42,630;26,036
3096;LIGHTCOM;3287;LIGHTCOM I5;91,815;89,104;62,535;62,437;62,300;63,581
3096;LIGHTCOM;3288;LIGHTCOM I1;1,554;1,494;1,524;1,667;1,774;1,834
2999;AMERICA;3289;AMERICA I0;41,596;15,000;20,473;;3,313;10,000
2999;AMERICA;3290;AMERICA CQ5;3,702;3,738;4,405;18,897;4,180;11,126
115;DELTA ENERGIA;3292;DELTA ENER CQ5;23,005;23,171;23,752;21,123;31,038;21,313
2473;SAFIRA COM;3294;SAFIRA COM I0;15,000;6,422;2,000;9,000;1,084;3,025
2473;SAFIRA COM;3295;SAFIRA COM CQ5;4,470;5,420;6,270;2,247;16,711;9,320
2529;CPFL SANTA LUZIA;3301;CPFL SANTA LUZIA I5;14,707;19,679;19,331;18,811;18,471;18,128
3312;TERRA ENERGY;3312;TERRA ENERGY;;1,000;;;;
1866;SANTAISABEL;3328;SANTAISABEL I5 NH;10,935;10,935;10,935;10,935;10,935;10,935
3281;UTE CEVASA;3360;UTE CEVASA I5;;;1,258;1,417;;
118;CPFL BRASIL;3367;CPFL BRAS CQ5;;;;;;2,750
3370;GLOBALPACK;3370;GLOBALPACK;;;;;;0,223
1512;VERACEL;3375;VERACEL I5;18,347;21,348;5,863;20,360;21,015;19,317
2621;BEVAP;3415;BEVAP I5;13,000;13,000;13,000;13,000;13,000;13,000
2631;VALE TIJUCO;3417;VALE TIJUCO I5;;;;3,415;3,249;
2579;KROMA;3442;KROMA I0;10,000;;;;;
3453;BARTIRA;3453;BARTIRA;0,219;;;;0,124;0,234
3051;EPASA;3474;EPASA 2LN;246,000;246,000;246,000;246,000;246,000;246,000
3477;MARINGA APE;3477;MARINGA APE;11,700;11,600;11,800;10,300;12,500;12,200
3317;BALDIN;3506;BALDIN I5;;;;1,436;5,959;6,791
3201;PIPOCA;3513;PIPOCA I5;19,880;13,873;12,830;12,830;12,830;12,830
3188;RAIZEN CS LEME;3522;RAIZEN CS LEME I5;22,360;24,756;22,360;;;
117;ELERAC;3527;ELERAC I5;208,818;160,905;171,062;175,150;162,240;138,516
117;ELERAC;3528;ELERAC I1;66,006;78,094;69,385;67,159;65,791;65,660
117;ELERAC;3529;ELERAC I0;63,103;;;;;
3535;SEFAC;3535;SEFAC;178,250;179,582;176,199;170,055;166,087;164,217
3541;PROQUIGEL;3541;PROQUIGEL;;;0,564;7,720;;
2922;HMSA;3558;HMSA I5;19,000;15,878;15,565;14,722;4,527;4,500
3564;SHOP WEST PLAZA;3564;SHOP WEST PLAZA;0,003;;;0,009;;0,004
3567;METRO-RIO;3567;METRO-RIO;31,243;35,259;33,114;28,624;29,088;55,680
2061;PCH CRIUVA;3572;PCH CRIUVA I5;14,000;14,000;14,000;14,000;14,000;14,000
3521;MCH;3574;MCH I5;1,070;1,113;1,197;1,177;1,069;0,997
121;ELERA;3578;ELERA I0;16,801;;6,000;4,500;133,172;66,000
3583;PCH CASCATA;3583;PCH CASCATA;1,000;1,000;1,000;1,000;1,000;1,000
3583;PCH CASCATA;3602;PCH CASCATA I5;10,782;11,298;11,494;11,415;9,358;7,696
3612;DEAL COMERCIALIZADORA;3612;DEAL COMERCIALIZADORA;217,580;238,778;236,247;202,231;182,580;177,469
2446;RAHCROL;3614;RAHCROL I5;5,295;5,444;5,642;5,415;5,522;5,300
3615;ABENGOA AGROIN;3615;ABENGOA AGROIN;4,032;4,464;4,032;;;
3587;PARACATU;3617;PARACATU I5;;;;9,321;16,239;15,637
3622;COPREL GERACAO;3622;COPREL GERACAO;;0,300;0,300;;;
3630;CAPITALE;3630;CAPITALE;656,371;478,215;521,682;518,313;387,226;449,917
3511;COFCO BRASIL;3647;COFCO B APE I5;;;4,887;20,831;37,631;39,031
3652;CERP;3652;CERP;;0,308;;;;
3654;BAGUARI ENERG;3654;BAGUARI ENERG;39,860;40,398;39,311;36,861;35,081;35,084
3657;KLIN;3657;KLIN;0,180;;;0,137;0,115;0,140
3658;CERILUZ GER;3658;CERILUZ GER;;;4,419;6,209;6,702;5,528
3652;CERP;3665;CERP I5;0,277;;0,310;0,268;0,258;0,226
58;NC ENERGIA;3678;NC ENERGIA I0;11,015;9,000;15,600;38,300;17,500;16,000
3076;NOVA ENERGIA;3681;NOVA ENERG I0;9,164;7,387;7,392;6,834;18,754;
3658;CERILUZ GER;3687;CERILUZ GER I1;7,368;7,373;7,359;7,483;7,459;7,430
118;CPFL BRASIL;3689;CPFL BRASIL I0;0,262;;;;;
3691;ARAUCO;3691;ARAUCO;;3,264;4,955;3,357;1,980;
2944;ELO;3703;ELO I5;0,525;0,613;0,609;0,556;0,623;0,610
3708;CLEALCOQUEIROZ;3714;CLEALCO I5;5,600;5,600;5,600;9,072;8,960;32,040
3709;FERRARI TERMO;3716;FERRARI TER I5;17,800;17,800;17,800;17,800;17,800;17,800
3612;DEAL COMERCIALIZADORA;3726;DEAL COMERCIALIZADORA I5;77,371;76,207;70,546;86,490;108,927;80,191
3612;DEAL COMERCIALIZADORA;3727;DEAL COMERCIALIZADORA I1;1,000;1,000;1,000;1,000;1,400;1,179
3630;CAPITALE;3737;CAPITALE I1;8,687;8,660;6,269;6,585;12,239;8,571
3630;CAPITALE;3738;CAPITALE I5;69,177;47,488;54,333;68,689;64,617;68,058
3742;CONTINENTAL;3742;CONTINENTAL;0,161;0,074;;;;
2167;IBIRAMA;3755;IBIRAMA 1LF10;13,178;13,483;12,998;12,917;12,439;12,333
3706;GENESIS ENERG;3758;GENES ENERG I5;8,174;8,320;8,120;8,120;8,120;8,120
3733;VIENA;3760;VIENA I5;2,087;2,025;1,277;1,207;0,825;0,381
3773;TERPHANE NE;3773;TERPHANE NE;;1,042;;;;
2554;CPFL VARGINHA;3783;CPFL VARGINHA I5;5,536;5,609;5,509;5,360;5,264;5,166
3673;PCH ANGELO;3785;PCH ANGELO I5;3,214;3,796;3,726;3,772;2,681;1,843
3768;PCH BRACO;3786;PCH BRACO I5;5,200;5,200;5,200;5,200;5,200;5,200
3622;COPREL GERACAO;3788;COPREL GER I5;3,376;3,285;3,296;3,359;3,383;3,397
3658;CERILUZ GER;3797;CERILUZ GER I5;3,242;3,228;3,249;3,231;3,338;5,406
1361;BRACELL BA;3802;BRACELL BA I5;4,991;3,409;2,011;0,902;0,661;1,712
3808;UTE CANAA;3808;UTE CANAA;;;0,842;0,570;;0,389
2579;KROMA;3819;KROMA CQ5;19,794;17,135;9,601;9,952;9,883;10,018
1288;SALTO DO LOBO;3821;SALTO LOBO I5;0,468;0,468;0,468;0,468;0,468;0,468
3826;FERREIRA GOMES;3826;FERREIRA GOMES;160,441;161,451;159,518;154,296;111,408;147,926
1255;VOLKSWAGEN;3833;VOLKSWAGEN CL2;0,981;;;;;0,014
3847;UNAI;3847;UNAI;4,025;3,775;2,856;3,421;4,025;4,080
3850;RCESA;3850;RCESA;71,603;72,363;72,718;69,825;67,268;65,376
1866;SANTAISABEL;3853;SANTAISABEL I5 FA;;;;2,908;0,105;11,456
3815;ASJA BRASIL;3868;ASJA BRASIL I1;0,190;0,190;0,190;0,190;0,190;0,190
3879;NESA;3879;NESA;4.278,597;4.438,572;4.647,700;4.406,851;4.254,284;4.448,329
3893;AGROENERGIA;3893;AGROENERGIA;;13,000;4,704;5,903;21,801;17,361
3750;CRELUZ;3899;CRELUZ I5;4,640;4,520;4,540;4,380;4,290;4,164
3808;UTE CANAA;3909;UTE CANAA I0;;;;;;0,365
3910;CONDOR;3910;CONDOR;5,000;5,000;5,000;5,000;5,000;5,000
3875;TURVO;3920;TURVO I5;9,130;9,130;9,130;9,130;9,130;9,130
112;ELECTRA ENERGY;3922;ELECTRA ENE I0;50,826;49,779;49,157;50,626;50,618;51,570
3612;DEAL COMERCIALIZADORA;3923;DEAL COMERCIALIZADORA I0;0,070;;;;;2,600
3929;COMERC POWER;3929;COMERC POWER;17,728;17,728;17,728;17,728;17,728;20,850
3940;GLH;3940;GLH;;2,300;2,300;;2,300;
3824;CPFL BIOFORMOSA;3961;CPFL BIOFORMOSA 3LN11;11,000;11,000;11,000;11,000;11,000;11,000
2023;DO ATLANTICO;3964;DO ATLAN 3LN11;200,000;200,000;200,000;200,000;200,000;200,000
2019;UTE QUATA CONV;3967;UTE QUAT 3LN11;10,000;10,000;10,000;10,000;10,000;10,000
2829;LINHARES GERA;3971;LIN GERA 6LN11;96,000;96,000;96,000;96,000;96,000;96,000
3993;CPFL RENOVAVEIS;3993;CPFL RENOVAVEIS;129,495;128,205;130,001;128,799;129,152;131,835
3076;NOVA ENERGIA;3996;NOVA ENERG CQ5;20,500;16,859;0,603;0,870;13,416;
4016;BPBUNGE OUR;4016;BPBUNGE OUR;;;2,000;;;
4020;GUARANI;4020;GUARANI;142,449;73,601;27,070;42,319;42,786;44,335
143;ECOM;4036;ECOM I0;10,337;6,674;6,887;11,843;7,260;1,426
2522;SANTA FE;4040;SANTA FE I5;17,525;17,530;17,286;16,093;15,707;14,877
3931;IGUACU MINAS;4051;IGUACU MINA I5;3,285;3,466;3,479;3,184;2,935;2,727
3893;AGROENERGIA;4052;AGROENERGIA I1;;;;0,021;0,026;0,018
3893;AGROENERGIA;4053;AGROENERGIA I5;15,434;16,417;19,003;14,423;31,172;26,259
3893;AGROENERGIA;4054;AGROENERGIA I0;;;;;1,000;
2857;BRUNETTA;4057;BRUNETTA I5;10,333;9,888;7,149;9,508;10,143;5,481
53;EDP C;4061;EDP C CQ5;40,233;73,115;62,650;80,049;93,546;93,914
3143;UTE CODORA;4082;UTE CODORA I5;16,200;16,200;16,200;17,589;17,544;17,589
3993;CPFL RENOVAVEIS;4085;CPFL RENOVAVEIS I5;39,648;34,044;12,463;14,254;14,901;16,462
2962;RAIZEN CS RIO BRILHANTE;4090;RAIZEN CS RIO BRILHANTE I0;;;;;2,140;
4092;CEA;4092;CEA;0,522;0,522;0,522;0,522;0,522;0,522
3186;CP MATRIZ_MT;4101;PCH ALBANO MACH I5;1,629;1,308;1,283;1,158;1,432;1,298
3929;COMERC POWER;4106;COMERC POW I1;0,513;0,514;0,419;0,496;0,578;0,087
3929;COMERC POWER;4107;COMERC POW I5;26,983;27,438;28,442;28,506;29,988;30,098
3630;CAPITALE;4109;CAPITALE I0;15,000;;3,122;7,278;;5,556
4117;GEP SALTO PILAO;4117;GEP SALTO PILAO;20,742;20,834;21,610;19,554;19,523;20,246
4138;TELES PIRES;4138;TELES PIRES;933,861;943,761;929,940;918,414;869,896;843,218
4167;CCS;4167;CCS;;;;;0,812;0,794
3811;PCH MOINHO;4173;PCH MOINHO I5;10,633;10,633;10,633;10,666;11,067;11,067
4008;CPFL ATLANTICA I;4184;CPFL ATLANTICA I I5;13,100;13,100;13,100;13,100;13,100;13,100
3940;GLH;4185;GLH I5;6,435;6,659;6,562;7,030;8,717;6,750
4191;CMU TR;4191;CMU TR;13,451;13,949;13,613;13,365;13,337;13,283
4105;CANABRAVA;4193;CANABRAVA I5;0,141;0,153;0,153;0,256;3,459;4,072
3968;CPFL NOVO HORIZONTE;4195;CPFL NOVO HORIZONTE I5;10,314;10,314;10,314;10,314;10,314;10,314
4165;DIVISA;4196;DIVISA I5;8,231;9,982;9,699;6,516;10,629;8,947
4199;SUPREMO;4199;SUPREMO;1,630;1,461;1,806;1,471;1,525;1,362
4201;BE8;4201;BE8;;;;;0,386;0,408
4206;BO ENERGY;4206;BO ENERGY;88,100;88,300;84,870;87,800;87,750;88,523
3882;MEL 2;4219;MEL 2 I5;9,300;9,300;9,300;9,300;9,300;9,300
3867;CANAA;4222;CANAA I5;7,259;7,428;7,212;6,999;6,615;6,522
3883;ARIZONA 1;4224;ARIZONA 1 I5;12,300;12,300;12,300;12,300;12,300;12,300
3905;AUTODROMO;4226;AUTODROMO I5;12,000;12,100;12,100;12,100;12,100;12,100
4191;CMU TR;4227;CMU TR I5;6,616;8,031;7,446;11,242;12,111;10,472
3904;BOA FE;4228;BOA FE I5;12,000;12,100;12,100;12,100;12,100;12,100
2430;ENEVA COM;4229;ENEVA COM I0;5,000;;;6,500;54,000;45,500
4016;BPBUNGE OUR;4230;BPBUNGE OUR I5;;;;7,000;7,000;7,000
4038;CPFL ATLANTICA IV;4236;CPFL ATLANTICA IV I5;13,000;13,000;13,000;13,000;13,000;13,000
4037;CPFL ATLANTICA II;4237;CPFL ATLANTICA II I5;12,900;12,900;12,900;12,900;12,900;12,900
3881;CAETITE 2;4238;CAETITE 2 I5;11,000;11,000;11,000;11,000;11,000;11,600
3880;CAETITE 3;4239;CAETITE 3 I5;11,100;11,100;11,100;11,100;11,100;11,100
4247;HYOSUNG;4247;HYOSUNG;1,376;0,435;0,395;0,503;0,561;0,564
4203;COTAGUTI;4261;COTAGUTI I5;2,632;2,632;2,540;2,037;2,632;1,783
4293;SOLENERGIAS;4293;SOLENERGIAS;60,552;59,410;50,231;49,426;54,290;57,625
1265;IBS-ENERGY;4298;IBS-ENERGY I0;0,522;0,502;0,357;0,306;0,328;0,534
3504;PALMARES;4299;PALMARES I5;0,100;0,100;0,100;0,100;0,100;0,100
4302;PORTO DE ITAPOA;4302;PORTO DE ITAPOA;;;;3,400;;
4297;CRF;4305;CRF I5;3,634;4,019;3,630;3,751;3,630;3,751
3949;LASA;4306;LASA I5;1,615;1,700;1,716;1,710;4,987;4,913
4307;TODESCHINI;4307;TODESCHINI;;;;0,025;;
4191;CMU TR;4313;CMU TR I1;0,451;0,949;0,613;0,365;0,337;0,283
3885;CALANGO 1;4315;CALANGO 1 I5;13,800;13,800;13,800;13,800;13,800;13,800
3886;CALANGO 2;4316;CALANGO 2 I5;11,800;11,800;11,800;11,800;11,800;11,800
4279;CENI;4320;CENI I5;5,792;5,646;6,211;9,028;9,409;9,722
4278;BCE;4321;BCE I5;10,240;10,240;10,240;10,240;10,240;10,240
4035;CPFL ATLANTICA V;4337;CPFL ATLANTICA V I5;13,700;13,700;13,700;13,700;13,700;13,700
4176;CPFL BIOIPE;4339;CPFL BIOIPE I5;6,867;9,178;11,481;13,592;13,159;10,372
3928;ENERPLAN;4342;ENERPLAN I5;4,200;4,200;4,200;4,200;4,200;4,200
4349;CPFL CHIMAY;4349;CPFL CHIMAY;;2,836;1,630;1,760;1,670;1,690
3887;CALANGO 3;4367;CALANGO 3 I5;13,800;13,800;13,800;13,800;13,800;13,800
3941;ASAIV;4368;ASAIV I5;14,000;14,000;14,000;14,000;14,000;14,000
3942;ASAV;4369;ASAV I5;13,600;13,600;13,600;14,113;13,600;13,600
3943;ASAVI;4370;ASAVI I5;14,400;14,400;14,400;14,400;14,400;14,400
3944;ASAVII;4371;ASAVII I5;14,300;14,300;14,300;14,300;14,300;14,300
3945;ASAVIII;4372;ASAVIII I5;13,500;13,500;13,500;13,500;13,500;13,500
3877;CALANGO 4;4373;CALANGO 4 I5;12,800;12,800;12,800;12,800;12,800;12,800
3884;CALANGO 5;4375;CALANGO 5 I5;13,600;13,600;13,600;13,600;13,600;13,600
4359;PARANA;4391;PARANA I5;0,888;0,897;1,121;1,032;1,160;0,977
4393;BOLT;4393;BOLT;289,902;349,299;304,230;295,438;288,061;293,612
3871;CPFL SALTO GOES;4401;CPFL SALTO GOES I5;11,227;11,552;11,414;11,174;10,545;10,750
4406;PRAFESTA;4406;PRAFESTA;;;;0,069;;
4412;TITAN;4412;TITAN;0,759;0,747;0,884;1,118;1,030;1,292
4346;UTE SANTA CRUZ;4430;UTE ST CRUZ I0;;;;;0,850;0,834
3780;MOVENT;4439;MOVENT SE;;0,089;0,126;0,222;0,082;
4098;PCH ILHA LUZ;4441;PCH ILHALUZ I5;2,420;2,420;2,420;2,420;2,420;2,330
4443;UTE S J ESTIVA;4446;UTE S J EST I5;;;;9,722;12,097;13,889
4442;CHALANA;4447;CHALANA I5;0,498;0,498;0,498;0,498;0,498;0,498
4448;INJEX;4448;INJEX;;;;0,014;;
4457;EMPLAL;4457;EMPLAL;0,904;1,488;1,026;1,133;0,982;1,069
4459;SHOPSAOJOSE;4459;SHOPSAOJOSE;;;;;;0,038
4474;LEPE;4474;LEPE;0,789;0,497;0,403;1,125;0,726;0,694
4481;HYUNDAI;4481;HYUNDAI;;;;;;0,952
4493;OJI PAPEIS;4493;OJI PAPEIS;0,912;1,418;1,289;1,111;0,632;1,111
4494;APM TERMINALS;4494;APM TERMINALS;0,144;0,235;0,118;0,158;0,116;0,116
4140;CPFL BIOBURITI;4495;CPFL BIOBURITI I5;10,240;16,345;21,958;24,486;24,716;24,842
4393;BOLT;4505;BOLT I5;26,260;19,964;19,805;23,890;25,510;24,951
4393;BOLT;4506;BOLT I1;16,072;16,244;16,127;16,078;12,728;10,274
3934;BOAVISTA;4525;BOAVISTA I5;5,700;5,700;5,700;5,700;5,700;5,700
3937;SAOBENTO;4526;SAOBENTO I5;14,000;14,000;14,000;14,000;14,000;14,000
3935;OLHODAGUA;4527;OLHODAGUA I5;14,900;14,900;14,900;14,900;14,900;14,900
4520;PARDOS;4532;PARDOS I5;6,720;6,749;7,294;6,389;5,578;5,364
4534;PEUGEOT CPPR;4534;PEUGEOT CPPR;;;2,403;2,442;2,372;3,020
4537;RBE ENERGIA;4537;RBE ENERGIA;36,164;39,984;36,535;28,608;28,932;28,929
4539;BRASIL COM;4539;BRASIL COM;22,306;26,784;22,133;25,043;33,002;26,710
2376;DIF EMPREEND;4542;DIF EMP 5LN12;315,000;315,000;315,000;315,000;315,000;315,000
2375;ENERGIA PECEM;4543;ENE PECE 5LN12;615,000;615,000;615,000;615,000;615,000;615,000
56;FURNAS;4544;FURNAS 5LN12;245,700;245,700;245,700;245,700;245,700;245,700
4548;UNIVAL;4548;UNIVAL;1,291;;;0,377;;
3936;FAROL;4551;FAROL I5;9,100;9,100;9,100;9,100;9,100;9,100
4293;SOLENERGIAS;4567;SOLENERGIAS I0;40,004;26,000;16,950;10,550;15,815;17,712
4293;SOLENERGIAS;4570;SOLENERGIAS I1;23,571;22,460;21,687;20,391;21,957;21,732
4293;SOLENERGIAS;4571;SOLENERGIAS I5;68,130;58,665;52,248;47,347;46,203;47,949
4480;PCH PARACAMBI;4575;PCH PARAC I5;19,268;21,176;19,988;19,988;19,988;19,988
3603;MMRC;4582;MMRC I5;1,547;1,714;1,647;1,679;1,514;1,288
3511;COFCO BRASIL;4585;COFCO EN II I5;;;2,124;8,514;15,403;16,044
3511;COFCO BRASIL;4586;COFCO MER I5;;;1,912;7,663;13,863;14,439
3896;QUEIXADA;4590;QUEIXADA I5;22,191;22,676;22,470;22,090;21,169;21,477
