Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/20;fev/20;mar/20;abr/20;mai/20;jun/20;jul/20;ago/20;set/20;out/20;nov/20;dez/20
70299;MOINHO SETE IRMAOS;84978;MOINHO SETE IRMAOS;;;;0,069;;;;;;;;
70303;PROLOGIS QUEIMADOS;84992;PROLOGIS QUEIMADOS;0,171;0,191;0,178;0,252;0,289;0,289;0,272;0,293;0,264;0,220;0,233;0,172
70304;SERRA DOURADA;88091;SERRA DOURADA CL 514;0,012;;;;;;;;;;;
70306;MARTEXTIL;84995;MARTEXTIL;;;;;;0,017;;;;;;0,023
70314;AERNNOVA;85003;AERNNOVA;0,013;;0,050;0,140;0,148;0,134;0,019;0,019;0,021;0,042;0,038;0,079
70316;C VALE COOP AGROINDUSTRIAL;85005;C VALE COOP AGROINDUSTRIAL;;1,826;0,198;2,002;1,947;1,260;1,037;1,621;1,090;1,000;1,000;0,682
70316;C VALE COOP AGROINDUSTRIAL;86062;C VALE COOP AGROINDUSTRIAL I5;1,485;0,928;0,540;1,548;;;;;;;;
70319;VOLVO EQUIPAMENTOS;85009;VOLVO EQUIPAMENTOS;0,059;;;;0,075;0,059;0,015;0,014;0,061;0,005;0,052;0,051
70324;IBRATEC;85014;IBRATEC;;0,005;0,021;0,079;0,074;0,090;0,067;0,033;0,018;0,017;0,015;
70327;HELPE;85023;HELPE;;;;;;0,030;0,035;0,064;0,132;;;
70327;HELPE;86849;HELPE T;0,115;0,115;0,132;0,132;0,132;;;;;0,132;0,132;0,115
70329;ALUDYNE;85025;ALUDYNE;;;;0,445;0,054;;0,051;;;;;
70330;C CE NOVA PRODUTIVA;85026;C CE NOVA PRODUTIVA;;;;0,115;;;;;;;;
70332;CRENLO DO BRASIL;85028;IES DO BRASIL;0,077;0,013;;0,273;0,078;0,285;0,167;0,117;;;;
70332;CRENLO DO BRASIL;87948;CRENLO DO BRASIL;;;;;;;;;0,014;0,026;;
70342;TTI;85038;TTI;0,027;0,000;0,034;0,052;0,067;0,083;0,071;;0,031;;;
70351;BWB EMBALAGENS;85057;BWB EMBALAGENS;;;;0,032;;;;;;;;
70353;VIDROMINAS;85063;VIDROMINAS;;;0,065;;;;;;;;;
70354;HNR INDUSTRIA;85064;HNR INDUSTRIA;0,027;;;0,141;0,153;0,097;0,040;;;;;0,016
70357;PLASTICOS CARAJAS;85067;PLASTICOS CARAJAS;0,023;0,023;0,099;0,070;0,075;0,069;0,065;0,046;0,065;0,034;0,038;0,047
70373;ARA TEXTIL;85086;ARA TEXTIL;;;;0,227;0,056;;;0,006;;;;
70374;CONDOMINIO PAULISTA;87858;CONDOMINIO PAULISTA CL 514;0,182;0,258;0,262;0,344;0,381;0,355;0,251;0,255;0,176;0,169;0,217;0,138
70375;OXICOLOR;85088;OXICOLOR;;;;;;;;;;;;0,043
70377;GP GRANITOS;85090;GP GRANITOS;;;0,027;;;;;;;;;
70380;KM DE VANTAGENS HALL RJ;85093;KM DE VANTAGENS HALL RJ;;;0,100;;0,090;0,002;0,002;;0,002;0,002;;
70380;KM DE VANTAGENS HALL RJ;96869;METROPOLITAN I0;;;;;0,524;;;;;;;
70381;CREDICARD HALL SP;85094;CREDICARD HALL SP;;0,091;0,283;;0,292;0,009;0,008;;0,011;0,012;;
70381;CREDICARD HALL SP;96812;CREDICARD HALL I0;;;;;1,082;;;;;;;
70383;TBDB;85097;TBDB;0,047;;;0,599;0,552;;;;;;;
70392;UNIMED FORTALEZA MATRIZ;85106;UNIMED FORTALEZA MATRIZ;0,034;0,027;;;0,085;;;0,116;;0,064;0,058;
70393;THOR NORDESTE RN;85116;THOR NORDESTE RN;0,068;0,073;0,058;0,042;0,062;0,044;0,036;0,040;0,050;0,048;0,049;0,128
70394;PORTOFINO;85117;PORTOFINO;;;;;0,067;;;;;;;
70404;SHOPPING PATTEO OLINDA;85140;SHOPPING PATTEO OLINDA;;;;0,786;0,757;1,027;0,477;0,250;0,162;0,056;0,049;0,034
70414;UCI BRASIL LTDA;85150;UCI BRASIL LTDA;0,116;0,132;0,208;0,070;0,256;0,559;0,677;0,626;0,619;0,334;0,446;0,338
70414;UCI BRASIL LTDA;86461;UCI BRASIL SUL;0,028;;0,090;;0,068;0,145;0,150;0,150;0,144;0,155;0,154;0,182
70415;VOLTOPLAST;85151;VOLTOPLAST;;;;0,025;;;;;;;0,035;0,260
70416;HM INDUSTRIA;85152;HM INDUSTRIA;;0,025;;0,007;0,026;0,078;0,034;0,045;0,024;;;0,050
70417;CRISTAL ALIMENTOS CL;87052;CRISTAL ALIMENTOS CL;0,075;0,069;;;0,028;0,082;;;0,349;0,229;0,256;0,142
70419;ELEXT;85155;ELEXT;;;;;;;;;;0,600;0,001;
70419;ELEXT;97983;ELEXT I0;;;;;;;;;;0,500;;
70420;C CE SCARPIM ALIMENTOS;85156;C CE SCARPIM ALIMENTOS;0,011;;;;;;;;;;;0,007
70421;C CE CAPITAL RECICLAVEIS;85157;C CE CAPITAL RECICLAVEIS;0,017;0,022;;0,099;;;0,317;0,138;;;0,035;0,050
70422;C CE SUPERMERCADOS BON NETTO;94905;O CE SUPERMERCADOS BON NETTO;;;0,599;0,558;0,540;;0,504;;;;;
70424;C CE KENNELAN;85160;C CE KENNELAN;;;;0,049;0,063;0,067;0,034;0,044;;;;
70425;C CE SUPERMERCADOS MOTA;92898;O CE SUPERMERCADOS MOTA;0,372;0,357;0,348;0,337;0,306;0,319;0,316;0,306;0,333;0,338;0,331;0,350
70428;CGH CAPIVARA;87166;CGH CAPIVARA I5;;;;;0,070;0,695;0,566;0,717;0,680;0,329;0,140;0,401
70429;AURORA INDUSTRIA;85173;AURORA INDUSTRIA;;;;0,037;0,018;0,014;;;;;;
70430;FLORIPA AIRPORT;85174;FLORIPA AIRPORT;;;0,035;;0,235;0,188;0,191;0,107;0,041;0,058;;
70439;PCH BARRA DAS AGUAS;85184;PCH BARRA DAS AGUAS;;;;;;39,014;;;;;;
70439;PCH BARRA DAS AGUAS;85357;PCH BARRA DAS AGUAS I5;;;;;0,155;4,120;4,120;4,120;1,616;0,535;0,323;3,358
70442;PCH ITAPOCUZINHO IIA;85192;PCH ITAPOCUZINHO IIA;;;;;;;;55,372;;;;
70442;PCH ITAPOCUZINHO IIA;85356;PCH ITAPOCUZINHO IIA I5;;;;;;;2,135;6,620;6,620;6,620;6,620;6,620
70444;COTRIJAL;85194;COTRIJAL;;;;;0,024;;;;;;;
70447;INPLAST;85197;INPLAST;;;0,077;0,166;0,155;;;;;;;
70449;REIMOLD;85200;REIMOLD;;0,022;;;;;;;;;0,021;0,032
70450;CGH ENERCOL;89549;CGH ENERCOL I5;;;;;;0,093;0,725;0,543;0,448;0,237;0,212;0,413
70453;VITAFLEX;85206;VITAFLEX;;;;;;;;;;;0,161;0,162
70455;MERCOCHEM;85208;MERCOCHEM;;;;;;;;;;;;0,032
70456;SIMONAGGIO & CIA;85209;SIMONAGGIO & CIA;;;;;;;;;;;;0,016
70459;MEDQUIMICA;85212;MEDQUIMICA;;0,057;;;;;0,016;;;;;
70462;UNIVERSAL CHEMICAL;85228;UNIVERSAL CHEMICAL;;;;0,064;0,069;0,051;0,022;0,005;;;;0,021
70462;UNIVERSAL CHEMICAL;96756;UNIVERSAL CHEMICAL I0;;;;;0,268;;;;;;;
70467;FORMTAP INDUSTRIA;85233;FORMTAP INDUSTRIA;;;;;0,973;0,488;;0,039;;;;
70467;FORMTAP INDUSTRIA;86807;FORMTAP INDUSTRIA CL;;;;1,201;;;;;;;;
70472;CINEMARK;85941;CINEMARK SE;1,237;1,290;;;;;;;;;;
70473;PEG PESE;85246;PEG PESE;;;;;;;;;;0,102;0,042;0,031
70477;MOMENTUM;85253;MOMENTUM;12,156;2,000;31,400;21,500;1,000;3,000;3,000;;;;;
70479;PETROPOL;85255;PETROPOL;0,023;;;0,047;0,090;0,082;;;;;;
70480;GGE;85256;GGE;0,062;;;0,108;0,112;0,107;;;;;;
70485;LAMERICA SHOPPING;85261;LAMERICA SHOPPING;;;0,017;0,064;0,030;0,022;0,009;0,024;0,028;0,008;;
70487;ROCHESA TINTAS;85263;ROCHESA TINTAS;;;;0,083;0,044;;;;;;;
70492;GELOSIA;85268;GELOSIA;;;;0,040;;0,018;0,015;0,067;;;;
70498;CLASS VITORIA;85276;CLASS VITORIA;;;;;;;;;0,073;0,009;;
70506;TUBONAL;85285;TUBONAL;0,013;;0,027;0,083;0,141;;;;;;;
70514;DIGIPIX;85313;DIGIPIX;;;0,031;0,069;0,054;0,031;0,025;0,036;0,043;0,032;0,031;
70518;DELTA 7 II;85325;DELTA 7 II;10,129;3,629;3,629;;;;;;;;;
70518;DELTA 7 II;87007;DELTA 7 II I5;16,528;16,512;16,268;16,109;15,265;15,705;16,984;20,174;20,516;21,220;20,841;17,074
70519;DELTA 8 I;85326;DELTA 8 I;10,569;3,569;3,569;;;;;;;;;
70519;DELTA 8 I;87008;DELTA 8 I I5;16,247;16,233;15,994;15,837;15,105;15,307;16,059;19,299;20,130;20,789;20,452;16,691
70520;DELTA 7 I;85327;DELTA 7 I;7,802;2,802;2,802;;;;;;;;;
70520;DELTA 7 I;87006;DELTA 7 I I5;12,756;12,744;12,556;12,433;11,914;12,122;13,007;15,264;15,782;16,321;16,047;13,134
70522;SBSC;85352;SBSC;0,241;0,300;0,325;0,459;0,531;0,348;0,340;0,354;0,073;0,039;0,076;
70522;SBSC;90688;SBSC NE;0,027;0,048;0,054;0,100;;0,073;;;;;;
70522;SBSC;91694;SOC BEN SAO CAMI CL 514;0,195;0,242;0,275;0,335;0,370;0,183;0,184;0,186;0,040;0,021;0,038;
70523;COLORMAQ VISAO;85395;COLORMAQ VISAO;0,008;;0,077;;0,096;;;;;;;
70525;FRINENSE TRINDADE;85397;FRINENSE TRINDADE;;;;;;;;;;;0,290;0,309
70527;C CE BIG MART;85399;C CE BIG MART;0,873;0,889;0,077;;0,666;0,674;0,659;0,659;0,792;1,035;0,792;0,833
70527;C CE BIG MART;95718;O CE BIG MART I5;;;;0,900;;;;;;;;
70533;PSI LUMAN;85405;PSI LUMAN;;;;0,050;;;;;;;;
70539;DAMENNY;85413;DAMENNY;;;0,010;0,025;0,034;;;;;;;
70541;HELIX;85415;HELIX;0,212;0,197;0,129;;0,016;0,099;;;;;0,177;
70548;WORLD GLASS;85427;WORLD GLASS;0,019;0,015;0,014;0,031;0,013;;;;;;;
70553;OURO VERDE;85446;OURO VERDE;;;;;;0,011;0,013;0,047;;;;
70557;C CE FUNDICAO FERRUSI;85451;C CE FUNDICAO FERRUSI;;;;;0,017;;;;;;;
70558;C CE TECHNOAMIDO;85452;C CE TECHNOAMIDO;;;;;;0,204;;;;;;
70558;C CE TECHNOAMIDO;89511;O CE TECHNOAMIDO;0,363;0,388;0,484;0,214;;;;;;;;
70559;C CE BRUPLASS;85453;C CE BRUPLASS;;0,080;;;;;;;;;;
70563;EGP SANTA ANGELA 18;86418;EGP SANTA ANGELA 18 I5;;;;;;;;;;;;7,992
70564;EGP SANTA ANGELA 13;86424;EGP SANTA ANGELA 13 I5;;;;;;;;;;;;7,693
70565;EGP SAO GONCALO 6;86368;EGP SAO GONCALO 6 I5;;;;;13,455;14,127;15,054;15,487;16,106;14,524;13,748;4,788
70568;EGP SAO GONCALO 12;86373;EGP SAO GONCALO 12 I5;;;;;;4,921;10,110;10,732;11,230;9,956;9,733;9,194
70569;EGP SAO GONCALO 11;86372;EGP SAO GONCALO 11 I5;;;;;;4,921;10,110;10,732;11,230;9,956;9,733;9,194
70570;EGP SAO GONCALO 8;86370;EGP SAO GONCALO 8 I5;;;;;;4,921;10,110;10,732;11,230;9,956;9,733;9,194
70571;EGP SAO GONCALO 7;86369;EGP SAO GONCALO 7 I5;;;;;;4,921;10,110;10,732;11,230;9,956;9,733;9,194
70572;EGP SANTA ANGELA 12;86427;EGP SANTA ANGELA 12 I5;;;;;;;;;;;;7,802
70573;EGP SANTA ANGELA 16;86422;EGP SANTA ANGELA 16 I5;;;;;;;;;;;;8,526
70578;FORLIN;85922;FORLIN;;;0,002;0,012;0,011;0,016;0,024;;;;;0,003
70581;SHOPPING OUTLET JAPONES;85925;SHOPPING OUTLET JAPONES;;;0,017;;;0,045;0,055;0,027;0,080;;;
70584;ED CASTELO BRANCO;86398;ED CASTELO BRANCO CL;0,990;1,039;1,128;0,541;0,558;0,543;1,395;1,423;1,358;0,959;1,338;1,283
70587;AMBEV AROSUCO;85962;AMBEV AROSUCO;;;;0,171;;;;;;;;
70592;AÇAI SAO JOAO;85967;AÇAI SAO JOAO;;;;;;0,011;0,027;0,031;0,125;0,134;0,181;0,130
70596;MTC ENERGY;85972;MTC ENERGY;21,000;28,000;16,000;23,000;31,000;23,000;39,600;40,100;46,600;46,200;79,467;75,500
70596;MTC ENERGY;87127;MTC ENERGY I5;2,000;1,000;0,027;;;0,253;0,182;0,459;0,984;1,066;1,045;1,116
70597;POLIONDA;85973;POLIONDA;0,039;0,030;;0,030;0,113;0,148;0,023;0,008;0,009;0,009;0,009;
70600;WAYNE INDUSTRIA;85978;WAYNE INDUSTRIA;;;;;;;0,028;;;0,016;0,016;
70601;JUMIL;85980;JUMIL;0,013;;0,083;0,170;0,145;0,032;;;;;;
70601;JUMIL;87971;JUMIL CL 514;0,012;;0,054;0,134;0,090;0,024;;;;;;
70602;CONTINENTAL MACAE;85981;CONTINENTAL MACAE;0,027;0,037;0,030;0,035;;;;;;;0,043;0,031
70605;TECNOGRAN;85987;TECNOGRAN;0,008;0,019;0,028;0,033;0,026;0,031;0,038;0,038;0,033;0,024;0,024;0,023
70606;BOLSON;85990;BOLSON;;;;;;;;;;;;0,024
70607;GRAMARCAL;85991;GRAMARCAL;;;;0,090;;;;;;;;
70611;PERMOBILI;85995;PERMOBILI;;;;0,024;;;;;;;;
70612;CORGRAF;85996;CORGRAF;;;;0,050;0,027;;;;;;;
70613;W RODRIGUES;85997;W RODRIGUES;;0,033;0,034;;;;;;;;;0,024
70615;RUBBERNEW;86001;RUBBERNEW;;0,052;0,044;0,112;0,048;0,019;0,013;0,045;0,050;0,024;0,021;
70619;MASTER CETREVI;86006;MASTER CETREVI;0,040;;;0,028;0,022;0,051;0,063;0,110;0,114;0,092;0,096;0,129
70620;FORMIPLY;86007;FORMIPLY;0,063;;;0,160;;;;;;0,005;;
70627;MULTIMOVEIS;86014;MULTIMOVEIS;;;0,024;;;;;;;;;
70634;COUROS NOBRE;86022;COUROS NOBRE;;;0,030;0,083;0,060;0,075;0,031;0,023;;;0,006;0,055
70635;PEDREIRA VILA RICA;86023;PEDREIRA VILA RICA;;;;0,072;0,012;0,086;0,091;0,060;0,050;0,013;0,031;0,043
70636;MIXFERTIL;86025;MIXFERTIL;;;;;;;;;;;;0,027
70638;LEPERA;86027;LEPERA;0,346;;;;;;;;;;;
70643;ACAI DA AMAZONIA;86032;ACAI DA AMAZONIA;0,066;;0,008;0,038;0,020;;;;;;;0,148
70645;UMAFLEX;86035;UMAFLEX;;;0,027;0,154;0,081;;;;;0,022;0,016;
70651;INNARA;86041;INNARA;;;;0,060;0,127;0,071;;;;;;
70652;BETANIN;86042;BETANIN;0,023;;;;;0,027;;;;;;
70655;BELDEN;86056;BELDEN;;;0,012;;;;;;;0,012;;0,048
70664;KAUTEX;86069;KAUTEX;;;;;0,054;0,063;;0,135;0,127;0,084;0,061;0,055
70671;FUNDACAO ESPERANCA;86076;FUNDACAO ESPERANCA;;;0,008;0,033;0,081;0,079;0,063;0,056;0,015;0,012;0,007;0,024
70674;BEST ENERGIA;86079;BEST ENERGIA;179,142;79,875;175,525;;;;;;;;;
70674;BEST ENERGIA;92068;BEST I1;;;0,673;;;;;;;;;
70676;TRANSAMERICA SP;86082;TRANSAMERICA SP;;;0,088;0,396;0,391;0,403;0,357;0,377;0,385;0,098;0,125;0,089
70684;CGH SANTA MARIA;86090;CGH SANTA MARIA;;;;;;;;;;0,990;;
70684;CGH SANTA MARIA;93037;CGH SANTA MARIA I5;;;;;;;;;;0,090;0,095;0,311
70691;POLICAL;86097;POLICAL;0,011;;;;;0,022;;0,024;0,026;;;
70692;CEVVAP;86098;CEVVAP;;;;0,111;;;;;;;;
70696;C CE OLAM AGRICOLA;86104;C CE OLAM AGRICOLA;;;;;;0,022;;;;;;
70704;PERSONAL GLASS;86112;PERSONAL GLASS;;;;0,012;;;;;;;;
70705;TAGPACK;86113;TAGPACK;;;;;0,023;;;;;;;
70707;GRAFICA DEL REY;86115;GRAFICA DEL REY;0,012;;;0,030;0,033;0,067;0,014;0,076;0,055;;;0,067
70708;MOCOCA BIO;86116;MOCOCA BIO;;;;;;;39,668;;;;;
70708;MOCOCA BIO;93005;MOCOCA BIO I5;;;;;14,372;24,544;22,497;24,892;25,767;29,931;37,793;26,371
70713;PECPAO;86129;PECPAO;;;;0,045;0,049;0,015;0,017;0,012;;;;
70721;CODIL MATRIZ;86141;CODIL MATRIZ;0,065;0,040;;0,021;0,027;;;0,044;0,049;0,019;;0,020
70728;MADEVALI;86158;MADEVALI;0,029;;;;;;;;;;;
70729;BHG;86159;BHG;;;;;0,120;0,306;0,311;0,303;0,301;0,211;0,273;0,210
70730;RIACHO EMBALAGENS;86160;RIACHO EMBALAGENS;;;;0,135;0,136;0,085;;0,038;;;;0,023
70735;AGRICOLA HORIZONTE;86171;AGRICOLA HORIZONTE;;;;;;;;;;;;0,016
70736;ANABE PROTEINAS;86172;ANABE PROTEINAS;;;;;;0,023;;;;;;
70738;LACARPEX;86175;LACARPEX;0,038;;0,016;0,058;0,090;0,099;0,039;0,016;0,028;0,024;0,011;0,050
70739;C CE UNIMED BAURU MATRIZ;86184;C CE UNIMED BAURU MATRIZ;0,016;0,023;0,017;0,044;0,065;0,049;0,035;0,036;;;0,008;
70742;PRO MAGNO;86187;PRO MAGNO;;;;0,021;0,034;0,031;0,029;0,032;0,026;0,009;0,039;0,036
70746;PRACA RIO GRANDE;86193;PRACA RIO GRANDE;;;;;;;;0,012;;;;
70756;ITM LATIN AMERICA;86208;ITM LATIN AMERICA;0,025;0,029;;;;;;;;;;
70757;MEGA ALUMINIO;86209;MEGA ALUMINIO;;;;0,104;0,107;;;;;;;
70762;ROMA BRINQUEDOS;86221;ROMA BRINQUEDOS;;;;0,062;0,102;0,161;;;;;;
70765;SCL;86224;SCL;;;;0,215;0,196;0,118;0,190;0,091;;;;
70770;LOJAS COLOMBO;86229;LOJAS COLOMBO;;;;;;0,069;0,055;;;;;
70773;LIDER ALIMENTOS MATRIZ;86239;LIDER ALIMENTOS MATRIZ;;;;;0,129;0,090;0,111;0,121;0,065;0,031;0,074;0,015
70775;BERTOLINI SA;86241;BERTOLINI SA;;;0,022;;0,054;0,021;;;;;;
70778;FILETTOS;86244;FILETTOS;0,056;0,199;0,232;;;0,234;0,219;0,183;;;;
70784;SUZANPECAS;95592;SUZANPECAS T;;;;0,102;;;;;;;;
70805;ABBRASIL IND;86300;ABBRASIL IND;0,164;;;;;;;;;;;
70805;ABBRASIL IND;86750;ABBRASIL IND EI;0,027;;;;;;;;;;;
70809;MOGANO ENERGIA;94144;MOGANO I5 UFV;;;;;;;;;;0,128;0,130;0,130
70811;VLPI 1;89147;VLPI 1 I5;;;;;;;7,800;20,000;20,000;20,000;20,050;22,000
70812;VLPI 2;89164;VLPI 2 I5;;;;;;;;2,600;20,150;20,000;20,000;21,000
70813;VLPI 3;89148;VLPI 3 I5;;;;;;;16,100;18,500;18,500;26,451;25,048;26,527
70814;VLSE 1;89165;VLSE 1 I5;;;;;2,600;2,100;21,945;24,385;24,516;25,092;24,416;23,625
70815;VLSE 2;89149;VLSE 2 I5;;;;;0,650;9,800;19,400;22,900;23,800;22,888;23,136;22,369
70816;VLSE 3;89126;VLSE 3 I5;;;;;;5,800;7,300;8,600;8,700;9,901;9,416;9,424
70817;VLRN 2;89146;VLRN 2 I5;;;;8,190;15,200;21,700;19,531;21,529;21,558;22,416;21,558;20,597
70820;VLRN 1;88906;VLRN 1 I5;;;2,000;;;;17,830;19,591;19,660;20,351;19,610;19,350
70825;BROTO LEGAL ALM;86324;BROTO LEGAL ALM;;;;;0,120;0,128;0,118;0,118;0,114;0,124;0,103;0,089
70826;CGH LAJE DE PEDRA;98506;CGH LAJE DE PEDRA I5;;;;;;;;;;;0,033;0,690
70829;VEPAKUM;86328;VEPAKUM;0,013;0,040;;0,011;0,028;;;;;;;
70831;TBP ENERGIA;24924;TBP ENERGIA I5;;;;;;;;;;;;0,211
70832;FOUR SEASONS;86335;FOUR SEASONS;;;;;;;;0,364;0,421;0,403;0,367;
70834;ABATEDOURO BOM JESUS;86337;ABATEDOURO BOM JESUS;0,026;;;;;;;;;;;0,028
70835;FRIGORIFICO SAO MIGUEL;86338;FRIGORIFICO SAO MIGUEL;0,138;;;;;;;;;;;0,197
70837;KOBBER;86340;KOBBER;;;;0,029;0,039;0,016;;0,015;;0,006;0,009;0,023
70839;DOMO BUSINESS;86342;DOMO BUSINESS;;0,092;;;0,490;0,413;;;;;;
70839;DOMO BUSINESS;98774;DOMO BUSINESS CONV;;;;;;;;0,346;0,261;0,291;0,156;0,102
70842;RIVER QUIMICA;86345;RIVER QUIMICA;0,023;0,017;;;0,032;0,038;0,019;0,080;0,017;0,040;0,039;0,048
70844;TECNOPLAC;86347;TECNOPLAC;;;;0,075;0,040;;;;;;;0,009
70848;PREMIUM PACK;86359;PREMIUM PACK;;;;0,029;0,039;;;;;;;
70850;COOPERMACA;86361;COOPERMACA;;;;;;;;;;;;0,025
70851;NATURA CD ITUPEVA;86375;NATURA CD ITUPEVA;;;;;;;0,081;;;;;
70855;RODOVIARIA DO RIO;86379;RODOVIARIA DO RIO;;;;0,219;0,237;0,073;;;;;;
70857;C CE REPET EMBALAGENS;86383;C CE REPET EMBALAGENS;;;0,269;;0,083;0,233;0,140;0,250;0,144;0,190;;
70859;C CE SUPERMERCADOS VERONA;86391;C CE SUPERMERCADOS VERONA;;0,103;;;0,147;;;;;;;
70862;SHIBATASJC;86394;SHIBATASJC;0,296;0,082;;;;;;;;;;
70863;CONDOMINIO NCP;86395;CONDOMINIO NCP;0,034;0,032;0,036;0,100;0,100;0,069;;;;0,016;0,045;0,024
70865;SERRARIA RIO;86397;SERRARIA RIO;0,032;;;;;;;;;;;
70867;RENOME;86433;RENOME;;;;;;0,095;0,029;;;;;
70868;UNIAO SOCIAL CAMILIANA MATRIZ;86516;USC - EDP;;;;;;;;;;;0,054;
70868;UNIAO SOCIAL CAMILIANA MATRIZ;86517;USC - TRINITY;;;0,034;0,106;0,107;0,088;0,076;0,051;0,063;0,054;0,043;0,051
70870;CQG;86436;CQG;0,245;0,239;0,497;;;;0,067;0,242;0,181;0,254;0,704;0,376
70872;PLASTICOSMS;86455;PLASTICOSMS;;0,026;;;;;;;;;;
70890;TES;92146;TES CL;;0,259;0,160;0,130;0,156;0,295;0,112;0,167;0,279;0,195;0,143;0,376
70892;VENIT HOTEL;86488;VENIT HOTEL;;;;;;;;;;;;0,037
70897;INPASA;86553;INPASA I5;4,498;5,682;3,731;3,856;4,460;4,901;6,314;6,074;7,007;4,424;4,836;4,906
70901;ASSOCIACAO SAO JOSE;86499;ASSOCIACAO SAO JOSE;;;;0,041;0,043;0,046;0,051;0,036;;;;0,012
70902;FORTUNA;86500;FORTUNA;;;;;;0,043;;;0,014;;0,014;0,014
70903;CYKLOP;86501;CYKLOP;;;;0,100;0,175;0,101;0,093;;;;;
70904;JOHNSON ELECTRIC;86502;JOHNSON ELECTRIC;;;0,015;0,177;;;0,010;;;;;
70906;SANTA CASA PRESIDENTE PRUDENTE;86504;SANTA CASA PRESIDENTE PRUDENTE;;;;0,036;0,084;0,069;;0,069;;;;
70906;SANTA CASA PRESIDENTE PRUDENTE;97527;SANTA CASA PP I0;;;;;;0,065;;;;;;
70908;SCANCOM;86521;SCANCOM;;;;0,179;0,173;0,037;0,035;0,050;0,091;0,032;0,069;0,013
70911;EXATA ENERGIA;86533;EXATA ENERGIA;;;;;;;60,000;100,000;;10,000;20,340;50,000
70911;EXATA ENERGIA;95200;EXATA ENERGIA I5;;;;;;;;;0,348;0,348;0,348;0,848
70911;EXATA ENERGIA;95327;EXATA ENERGIA I0;;;;;;;;;;10,000;10,000;10,000
70912;SYL FREIOS;86534;SYL FREIOS;;;;0,043;;;;;;;;
70913;GOIAS RENDERING;86535;GOIAS RENDERING;0,040;;;;0,027;;;;;;;
70917;UTE TABU;88832;UTE TABU I5;;;;;;;;;;0,432;0,959;0,718
70918;RETAIL PARK;86547;RETAIL PARK;;;0,031;0,039;0,051;;0,014;0,018;;;;
70920;RAINHA DA PAZ;86554;RAINHA DA PAZ;;;;;;;;;;;0,072;0,016
70923;PILAR GLASS;86557;PILAR GLASS;;;0,007;0,007;;;;;;;;
70923;PILAR GLASS;94025;PILAR GLASS SW;;0,111;;;;;0,132;0,132;;;;
70924;HOTEL D CAROLINA;86560;HOTEL D CAROLINA;;;0,063;0,061;0,066;0,046;;0,008;0,007;;0,022;0,008
70925;GOIASCAL;86561;GOIASCAL;;0,153;0,050;;;;;;;;;
70931;THERMAS DO VALE;86567;THERMAS DO VALE;;;;0,096;0,079;0,078;0,079;0,074;0,034;0,014;0,023;0,021
70936;ADLER PTI;86573;ADLER PTI;0,034;0,125;0,053;;;;0,120;0,082;0,063;0,033;;0,019
70937;GREENYELLOW;90704;GREENYELLOW I5;27,006;27,211;27,129;26,381;24,603;25,268;25,193;25,851;28,193;29,951;31,202;35,207
70938;IBIS COPACABANA POSTO 5;86575;IBIS COPACABANA POSTO 5;;0,006;0,019;;;;;;;;;
70939;ZANCHETTA FOODS;91394;ZANCHETTA FOODS CL 514;;;;;;;;;;0,028;0,008;
70942;AMALFITEX;86579;AMALFITEX;;;;0,086;;;;;;;;
70946;WINDSOR HOTEIS;86591;WINDSOR HOTEIS;;;0,075;;;;;;;;;
70950;MARCO POLO;86600;MARCO POLO;;;;0,049;;;;;;;;
70951;INNOVARE ENERGIA;90325;INNOVARE ENERGIA;;;;;;2,000;;3,000;3,000;11,669;10,417;5,040
70955;C CE FRANPACK EMBALAGENS;86611;C CE FRANPACK EMBALAGENS;;0,004;;;;;;;;;;
70956;COFINA;86612;COFINA;0,010;;;;;;;;;;;
70957;ZIRCOSIL;86613;ZIRCOSIL;;0,101;0,060;0,189;0,190;;0,138;0,176;0,139;0,128;0,153;0,220
70959;C VALE ENERGIA;96385;C VALE ENERGIA I5;;;;;5,428;5,834;9,774;10,468;8,124;4,913;4,650;3,543
70960;CESP COM;86616;CESP COM;367,000;443,000;491,000;496,060;591,460;623,000;637,500;406,500;475,500;452,500;495,833;595,500
70962;PLANTEC;86618;PLANTEC;;;;;;0,028;;;;;;
70964;UNIFEOB;86620;UNIFEOB;;;;;0,060;0,058;0,024;0,056;0,053;0,050;0,051;0,020
70965;CARMO COURI;88974;CARMO COURI NE;;;;0,109;0,102;0,081;0,064;0,061;0,053;0,032;0,056;0,043
70968;CORTAG;86624;CORTAG;;;;0,181;;;;;;;;
70973;PLURAL SP;86632;PLURAL SP;;;;5,640;4,106;1,750;4,587;2,845;2,342;2,996;6,301;8,195
70973;PLURAL SP;95543;PLURAL SP I5;;;;16,734;14,865;11,382;10,634;10,467;14,186;13,770;11,561;11,484
70973;PLURAL SP;95585;PLURAL SP I1;;;;0,261;0,239;0,128;0,128;0,430;0,160;0,120;0,114;0,167
70978;NKS;86637;NKS;;0,026;;;;;;;;0,028;0,019;0,016
70980;TECNOVACUM;86639;TECNOVACUM;;;0,011;0,032;0,007;0,011;;;;0,007;0,007;
70982;CGH QUILOMBO;88830;CGH QUILOMBO I5;;;;;;;0,296;1,400;1,400;1,400;1,400;1,400
