Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
76463;LEOPOLDINA JUVENIL;90946;LEOPOLDINA JUVENIL;;;;;;;0,023;;;;;
76481;ZEST ENERGIA;91004;ZEST ENERGIA;34,000;34,800;33,700;41,500;42,700;85,700;95,401;182,074;250,150;241,500;319,920;266,500
76481;ZEST ENERGIA;95705;ZEST ENERGIA I5;;2,000;;3,668;3,500;3,960;3,500;3,500;3,500;6,500;6,502;3,500
76481;ZEST ENERGIA;96124;ZEST ENERGIA I0;;;;;;;11,801;12,182;8,194;13,298;9,816;10,890
76485;GRAAL ITATIAIA;91008;GRAAL ITATIAIA;;;;;0,014;;;;;;;
76498;PETZ;91024;PETZ;0,098;;0,149;0,001;0,159;0,088;0,082;0,081;0,114;0,126;0,049;0,033
76516;SUCONOR;91050;SUCONOR;0,239;0,313;0,269;0,367;0,338;0,347;0,254;0,367;0,510;0,380;0,317;0,094
76543;ICOFORT;31225;ICOFORT CL 514;0,278;0,149;;;;0,012;;0,151;0,271;0,149;0,111;0,529
76593;JANUARIO DE NAPOLI;91191;JANUARIO DE NAPOLI I5;0,894;1,448;0,841;2,612;3,585;2,599;2,070;2,178;2,628;2,523;2,543;2,345
76615;SGT FORJADOS;91092;SGT FORJADOS;0,071;0,044;;;;;;;;;;
76662;FECULARIA LOANDA;31311;FECULARIA LOANDA CL;0,044;;0,044;0,042;;0,081;;0,073;0,082;0,202;0,051;0,177
76680;CONDOMINIO EDIFICIO ARCEL;91184;CONDOMINIO EDIFICIO ARCEL;;0,010;;;;;0,011;0,011;0,029;0,016;0,017;0,018
76683;JF MANGUEIRAS;51952;JF- EXTRUSA;;;;;;;;;;;;0,042
76683;JF MANGUEIRAS;51998;JF- SACOLAS;;;;;;;;;;;;0,046
76683;JF MANGUEIRAS;51999;JF- MANGUEIRAS;;;;;;;;;;;;0,023
76683;JF MANGUEIRAS;91187;JF MANGUEIRAS;0,029;;;;;;;;;;;
76743;CONTITECH PG;91264;CONTITECH PG;0,497;0,082;0,067;0,050;;;0,067;;0,063;;0,069;0,249
76766;REITER BRASIL;91247;REITER BRASIL;;;;;;0,037;0,040;;;;;0,063
76772;TYPE GRAFICA;91248;TYPE GRAFICA;;;0,022;;;;;0,023;;;;
76823;OITIS 1;40754;OITIS 1 I5;;;;;;;15,568;29,096;41,159;28,985;52,596;53,144
76823;OITIS 1;91203;OITIS 1;;;;;;;0,110;0,206;0,291;0,205;0,372;0,376
76836;SOLLUS;91416;SOLLUS;;;;;;;0,023;;;0,019;;0,030
76845;OITIS 8;40718;OITIS 8 I50;;;;;;;;;18,989;40,042;59,951;59,108
76845;OITIS 8;91286;OITIS 8;;;;;;;;;0,134;0,283;0,424;0,418
76862;BRITAGEM GASPAR;91256;BRITAGEM GASPAR;;;;;;;;;;0,044;;0,112
76868;USIQUIMICA;91260;USIQUIMICA;0,027;0,051;0,038;0,049;0,034;0,056;0,121;0,099;0,122;0,122;0,114;0,122
76945;SL DO BRASIL;91389;SL DO BRASIL;0,237;0,119;0,081;0,153;0,175;0,125;0,376;0,394;0,390;0,335;0,267;0,340
77040;COLEGIO D BOSCO;91444;COLEGIO D BOSCO;;;;;;0,035;;;;;;
77041;RTK;91445;RTK;;;;;0,048;0,129;0,127;;;;;
77060;SARTRE COC;91484;SARTRE COC;;;;;;0,127;;;;;;
77062;LINKPLAS INDUSTRIA;31749;LINKPLAS INDUSTRIA CL;;;;;0,025;0,041;0,126;0,092;;;;
77063;ATLAS COPCO;91487;ATLAS COPCO;;;;;;;0,020;;;;;
77082;ACEF UNIFRAN;91505;ACEF UNIFRAN;0,104;0,085;;;;;;;;;;
77220;TECNOPERFIL;91644;TECNOPERFIL;0,047;0,018;;0,026;;0,022;0,023;0,019;0,064;0,050;0,044;0,031
77281;BELARINA CURITIBA;92233;BELARINA CURITIBA;;;;;;0,018;0,059;;0,047;;;
77300;C CE BESTWAY;91664;C CE BESTWAY;0,081;;0,027;0,039;;;;;;;;
77324;INSTITUTO DO CANCER DO CEARA;31886;INSTITUTO DO CANCER DO CL 514;;;;0,028;;;;;;;;
77360;DINJET;91708;DINJET;;;;;0,022;;;;0,051;0,069;;
77364;OAK;91709;OAK;10,000;;8,170;13,000;17,340;13,000;22,478;;;14,715;36,000;1,766
77365;ELLO CORRENTES;91711;ELLO CORRENTES;;;;;;;;;;;0,053;
77484;METALGAVA;91785;METALGAVA;;;;;;;;;;;;0,027
77494;INFINITY MASTER;37437;INFINITY MASTER I5;;1,159;1,180;1,142;1,035;1,035;;;;;;
77494;INFINITY MASTER;91800;INFINITY MASTER;1,125;;;;;;;;;;;
77496;MIGRATIO CONSULT;42895;MIGRATIO CONSULT I1;;;;;;;1,190;2,303;1,444;1,221;0,540;0,541
77508;SUPER TERMINAIS;91750;SUPER TERMINAIS;0,144;0,160;0,124;0,116;;;;;;;;
77546;HELBAACO;91806;HELBAACO;;;0,241;;;;;;;;;
77549;PCH - ZECA GOLIN;92349;PCH - ZECA GOLIN I5;5,410;5,410;5,410;5,410;5,410;5,410;5,410;5,410;5,410;5,410;5,410;5,410
77565;ZUCATOYS;91827;ZUCATOYS;0,079;0,019;;;;;;;;;;0,036
77581;VS LIMA;91864;VS LIMA;;0,000;;0,002;0,001;0,004;;;;;;
77582;FDA;92104;FDA;502,747;759,957;578,162;596,777;515,530;431,743;478,789;469,713;471,830;537,136;500,452;463,189
77585;EBAN;91868;EBAN;;;;0,018;;0,068;0,077;0,082;0,084;0,080;0,076;0,059
77603;RIVIERA;91885;RIVIERA;;;;;;0,069;0,054;0,081;0,069;0,027;;
77660;HSM - SAO MARCOS ESP;91924;HSM - SAO MARCOS ESP;;;;0,017;0,049;0,049;0,057;0,067;0,068;0,054;0,039;0,027
77671;NEXUS BIOENERGIA;91929;NEXUS BIOENERGIA;;;;;;;4,973;6,586;17,269;;;
77675;SUPERFRIO MATRIZ;29057;SUPERFRIO RIB PRETO I EI T;;;;;;0,216;0,197;0,207;0,215;0,217;0,256;0,272
77675;SUPERFRIO MATRIZ;29076;SUPERFRIO MOGI GUACU EI T;;;;;;0,170;0,164;0,171;0,192;0,185;0,220;0,222
77675;SUPERFRIO MATRIZ;29270;SUPERFRIO VGSUL EI T;0,544;0,544;0,544;;;0,484;0,476;0,525;0,555;0,592;0,615;0,564
77675;SUPERFRIO MATRIZ;29328;SUPERFRIO MARILIA EI T;;;;;;0,162;0,161;0,142;0,154;0,176;0,178;0,176
77675;SUPERFRIO MATRIZ;29346;SUPERFRIO JACAREI EI T;;;;;;0,430;0,400;0,387;0,395;0,444;0,442;0,489
77675;SUPERFRIO MATRIZ;49554;SUPERFRIO POA CL;;;;;;;;;;0,200;0,211;0,173
77675;SUPERFRIO MATRIZ;92356;SUPERFRIO MATRIZ;;0,031;0,363;0,410;0,463;0,344;0,437;0,390;0,381;0,369;0,372;0,375
77727;QUIMIL;92008;QUIMIL;0,083;0,073;0,105;0,056;0,035;0,028;0,054;;;;0,031;0,086
77730;COCO DO VALE;92010;COCO DO VALE;0,318;0,346;;;;;;;;;;
77746;MINERACAO MORRO AZUL;91989;MINERACAO MORRO AZUL;0,008;;;;;;;;;;;
77766;CERAMICA ROQUE;92027;CERAMICA ROQUE;0,046;;;;;;;;;;;
77805;DENVER IMPERMEABILIZANTES;31132;DENVER IMPERMEABILIZANT CL 514;;;;;;;;;;;;0,038
77806;C CL ABATEDOURO AGUA DE PEDRA;92046;C CE ABATEDOURO AGUA DE PEDRA;;;;;;;;;;0,045;;
77816;MOINHO ROMARIZ;26389;MOINHO ROMARIZ T;1,109;1,176;1,151;1,158;1,116;1,329;1,268;1,312;1,330;1,281;1,304;1,130
77817;JBS COM SP;23977;JBS COM SP I1;0,026;0,028;0,025;0,024;0,023;0,092;0,174;0,203;0,578;0,025;0,025;0,028
77817;JBS COM SP;23997;JBS COM SP CQ5;20,000;20,350;16,167;16,990;25,000;24,972;15,000;15,000;15,000;15,000;15,260;20,000
77817;JBS COM SP;24030;JBS COM SP I5;76,725;76,524;76,393;57,439;49,303;52,245;65,498;61,866;70,233;70,137;71,917;73,230
77817;JBS COM SP;35289;JBS COM I0 SP;;1,666;;;;;;;;;;10,000
77817;JBS COM SP;42800;JBS COM SP INE5;;;;;;;15,000;15,000;15,000;15,015;15,000;15,000
77817;JBS COM SP;92053;JBS COM SP;145,697;166,143;178,772;157,243;158,489;164,678;192,397;188,367;189,257;182,813;173,884;209,356
77830;ITUMBIARA TEXTIL;92070;ITUMBIARA TEXTIL;;;;;;0,110;;;;;;
77840;C CL AGROMIX;31647;C CL AGROMIX;;;;;0,363;0,361;;;;0,309;;
77863;C CE DAOLIO SUPERMERCADOS;92058;C CE DAOLIO SUPERMERCADOS;0,309;0,313;0,323;;;;;0,256;0,275;;0,288;0,306
77884;RANDON MATRIZ;31613;RANDON ARARAQUARA CL;;;;;;0,125;;;;;;0,016
77884;RANDON MATRIZ;96207;RANDON CHAPECO;0,062;0,045;;0,057;0,047;0,049;0,068;0,038;0,055;0,090;0,083;0,135
77927;FRIG BARRA MANSA;92125;FRIG BARRA MANSA;0,403;0,446;0,101;0,104;0,101;0,104;0,538;0,336;0,278;0,269;0,556;3,303
77928;IPE COM;92126;IPE COM;;;;;13,441;15,833;;;8,056;;1,986;
77945;CHAFARIZ5;26638;CHAFARIZ 5 I5;9,922;9,919;14,331;11,107;18,707;26,008;24,477;22,765;19,321;20,938;10,087;10,168
77945;CHAFARIZ5;30283;CHAFARIZ5;0,095;0,095;0,138;0,106;0,179;0,177;0,173;0,151;0,130;0,128;0,071;0,072
77946;USICOMP;92185;USICOMP;;;;;;;;;;;;0,010
77969;VENTOS ARAPUA 1;26641;VENTOS ARAPUA 1 I5;8,735;9,019;10,626;7,848;12,628;12,297;16,403;13,148;11,715;12,346;3,098;6,464
77969;VENTOS ARAPUA 1;30415;VENTOS ARAPUA 1;0,084;0,087;0,102;0,075;0,121;0,118;0,116;0,087;0,076;0,077;0,022;0,046
77970;VENTOS ARAPUA 3;25741;VENTOS ARAPUA 3;0,043;0,041;0,049;0,040;0,058;0,058;0,058;0,048;0,049;0,046;0,026;0,027
77970;VENTOS ARAPUA 3;26618;VENTOS ARAPUA 3 I5;4,471;4,221;5,112;4,184;6,017;6,052;8,244;6,765;6,934;7,253;3,743;3,806
77994;VENTOS ARAPUA 2;26642;VENTOS ARAPUA 2 I5;12,628;12,822;15,456;11,741;18,856;19,050;25,517;23,110;20,730;19,445;10,960;11,000
77994;VENTOS ARAPUA 2;30336;VENTOS ARAPUA 2;0,122;0,123;0,149;0,113;0,181;0,183;0,181;0,154;0,133;0,120;0,078;0,078
77995;CHAFARIZ4;26637;CHAFARIZ 4 I5;17,271;17,143;19,336;14,591;22,690;24,751;26,776;23,833;22,005;21,198;13,619;13,075
77995;CHAFARIZ4;30323;CHAFARIZ4;0,166;0,165;0,186;0,140;0,218;0,203;0,190;0,158;0,142;0,129;0,096;0,093
77996;MERX;92168;MERX;1,288;1,338;1,346;1,310;1,312;1,291;2,308;1,533;1,428;1,670;1,691;1,690
77996;MERX;96587;MERX I1;;;;;;;;;;0,091;0,031;0,076
77996;MERX;96605;MERX I5;;0,010;0,160;0,066;0,103;0,102;;0,074;;0,128;0,174;0,226
78002;NIPPONFLEX;92174;NIPPONFLEX;;;;;;;;;;;;0,012
78017;CARIFLEX;92179;CARIFLEX;1,070;;;;;0,063;;;;;;
78044;C CE CERAMICA VILLA ROMANA;92224;C CE CERAMICA VILLA ROMANA;;;;;;;;;;;;0,034
78061;PORTO BRASILIS CE;40834;PORTO BRASILIS CL SW;;;;;;0,232;;0,214;0,191;0,189;0,225;0,232
78084;CLIF;92265;CLIF;0,068;0,074;0,049;0,036;0,036;0,038;0,038;0,031;0,026;0,019;0,030;
78130;JA AMBIENTAL;92289;JA AMBIENTAL;0,086;0,076;0,099;;;;;;;;;
78131;MAZETTO;92290;MAZETTO;;;;;;;;;;;;0,032
78164;INDUPEL;31478;INDUPEL T;0,331;0,385;0,363;0,359;0,389;0,381;0,312;0,180;0,289;0,290;0,275;0,238
78184;CIANORTE CASCALHO;92312;CIANORTE CASCALHO;0,041;0,042;0,015;0,049;;0,043;0,019;0,068;0,061;0,030;;0,076
78200;SODEBO DO BRASIL;92366;SODEBO DO BRASIL;0,100;0,070;0,063;0,087;0,094;0,103;0,110;0,114;0,118;0,119;0,111;0,101
78223;DBL BEBIDAS;35242;DBL BEBIDAS CL 514;0,081;;;;;;0,094;;0,074;0,087;0,076;0,128
78233;EOL VILA MATO GROSSO I;94243;EOL VILA MATO GROSSO I INE;20,232;23,894;22,083;20,111;23,569;28,387;25,987;32,928;31,669;30,707;25,434;30,003
78239;SERRA DO FOGO;92406;SERRA DO FOGO;4,603;4,754;7,928;4,461;4,489;4,411;4,345;4,349;4,331;4,426;4,705;4,858
78239;SERRA DO FOGO;96222;SERRA DO FOGO I5;11,133;12,533;13,004;12,408;17,708;16,044;16,713;17,190;17,046;16,196;12,797;12,166
78252;MADESSERRA;92386;MADESSERRA;;;;;;;;;0,056;0,040;;0,046
78270;CL MADEIRAS;92355;CL MADEIRAS;0,048;;0,022;0,033;;;0,043;0,038;0,049;0,048;0,049;0,097
78280;MOINHO BALESTRIN;92424;MOINHO BALESTRIN;0,073;;;;;;;;;;;0,061
78313;UMBURANA DE CHEIRO;96221;UMBURANA I5;12,011;11,915;11,403;12,966;19,770;16,530;17,210;17,039;16,759;16,121;13,666;12,328
78320;SERRA DO VENTO;92407;SERRA DO VENTO;12,715;12,930;;;;;;;;;;
78320;SERRA DO VENTO;96223;SERRA DO VENTO I5;13,215;12,750;12,350;13,900;19,791;17,954;18,600;18,558;18,432;16,968;14,000;12,434
78328;PLASNOVA;92491;PLASNOVA;;;;0,104;;;;;;;;0,121
78344;TPR BR;99255;TPR BR CL 514;0,040;;;0,021;0,121;0,101;0,047;0,025;0,055;0,115;0,067;0,074
78411;FIBRILA;92552;FIBRILA;;;;;;;;;;;;0,031
78412;EOSP;99259;EOSP CL 514;0,353;0,329;0,272;;;;;;;;;
78419;RHODIA BRASIL ITATIBA;92557;RHODIA BRASIL ITATIBA;;0,040;;0,120;0,126;0,080;;0,110;0,161;0,170;0,133;0,208
78426;REOBOTE;92506;REOBOTE;;;;;;;;;;;;0,025
78429;RHODIA BRASIL;92564;RHODIA BRASIL;;;;;0,394;;5,000;0,178;4,091;;;
78429;RHODIA BRASIL;96847;BRASIL II APE I5;;;;4,513;11,053;10,498;13,118;10,381;7,209;0,842;;
78429;RHODIA BRASIL;96848;BRASIL LENCOIS PAULISTA;0,016;;;;;0,012;;0,040;0,027;;;
78429;RHODIA BRASIL;96867;BRASIL I APE I5;;;;0,015;0,078;0,068;0,075;0,078;0,047;0,006;;
78446;RUBBERON;99520;RUBBERON CL 514;0,503;0,394;0,031;;0,262;0,072;0,141;0,286;;;;0,187
78456;LOCAR;92533;LOCAR;;;;;0,007;;;;;;0,017;
78523;CPHOL;92624;CPHOL;;;;;;;0,029;;;;;
78528;VIDRO-REAL;26044;VIDRO-REAL;0,257;0,134;0,175;0,236;0,187;;0,188;0,181;0,196;0,155;0,083;0,121
78536;COTRIPAL;92627;COTRIPAL;;0,106;;;;;;;;;;
78567;FABECSP;92665;FABECSP;0,011;;;;;;;;;;;
78592;ED FARIA LIMA;92657;ED FARIA LIMA;;0,026;0,012;;;;;;;;;
78622;ALLEANZA;92671;ALLEANZA;;;;;;;;;;;;0,063
78648;PCH PIARUCUM;92744;PCH PIARUCUM;;;;;;;;;;;0,359;
78648;PCH PIARUCUM;93465;PCH PIARUCUM I5;5,740;6,839;5,831;7,374;7,035;6,498;5,927;5,478;5,306;5,314;5,178;5,425
78806;BRK RMR;92786;BRK RMR;;;;;;;;;0,392;0,604;0,824;1,024
78915;RESFRI AR;92856;RESFRI AR;0,015;;;;;;0,012;;;;;0,034
78924;VOLTERA ENERGIA;93923;VOLTERA I5;0,190;0,186;0,391;0,411;0,306;0,368;0,524;1,486;1,464;1,374;1,449;1,429
78929;RDX ENERGY;92927;RDX ENERGY;;;;;;;;2,043;;;;
78948;CZARNIKOW;92895;CZARNIKOW;149,841;153,021;143,341;112,486;109,841;146,185;108,102;111,102;109,358;114,102;79,872;75,852
78948;CZARNIKOW;99814;CZARNIKOW I5;19,000;19,000;19,000;24,377;19,000;19,112;63,863;63,863;73,830;68,693;74,830;24,000
78986;INPASA MUTUM;96722;INPASA MUTUM I5;5,912;3,827;2,608;2,996;3,976;3,096;2,413;2,461;1,951;2,062;1,702;1,088
79079;C CE SPASSO;93056;C CE SPASSO;;;;0,046;;;;;;;;
79104;HIDROTINTAS;93007;HIDROTINTAS;0,036;0,028;0,009;;;0,016;;;;;0,010;
79105;FERKYT;93008;FERKYT;0,030;0,023;0,019;;;;;;;;;0,012
79132;C CE SUPERMERCADO IDEAL;93033;C CE SUPERMERCADO IDEAL;0,000;0,192;0,188;;;0,139;0,157;0,159;0,174;0,188;0,186;0,199
79141;C CE SUPERMERCADOS VILA MAIS;93065;C CE SUPERMERCADOS VILA MAIS;0,148;0,156;0,161;;;;;;;;;
79145;BEIRA RIO MATRIZ;31266;BEIRA RIO MATRIZ CL;;;;;;;;;;;;0,013
79145;BEIRA RIO MATRIZ;93067;BEIRA RIO MATRIZ;;;;;;;;;;;;0,012
79161;VENANCIO;31924;VENANCIO CL 514;;0,071;;0,073;0,187;0,259;0,166;0,170;0,236;0,128;0,133;0,068
79184;JUAZEIRO COM;93124;JUAZEIRO COM;58,369;65,241;62,800;60,229;58,066;62,031;59,767;67,155;70,553;71,504;61,841;64,688
79184;JUAZEIRO COM;93835;JUAZEIRO COM I5;42,842;42,989;41,146;37,715;35,895;34,113;36,837;41,052;43,433;51,001;42,581;42,630
79209;CONSILOS ESP;93113;CONSILOS ESP;;;;0,024;0,016;0,036;;;;0,027;0,054;0,009
79266;LINHAS RESISTENTE;93166;LINHAS RESISTENTE;;;;;;;;;;;;0,012
79269;COMPENSADOS CONFIANCA;93167;COMPENSADOS CONFIANCA;;;;;;;;0,013;;0,016;0,019;0,019
79281;SPEED TEMPER;98645;SPEED TEMPER CL 514;0,018;;;;;;;;;;;0,040
79285;CANOAS3;26659;CANOAS 3 I5;7,943;13,767;14,122;10,727;16,813;17,319;23,275;22,446;20,929;20,921;11,004;11,081
79285;CANOAS3;30335;CANOAS3;0,076;0,132;0,136;0,103;0,161;0,166;0,165;0,148;0,134;0,128;0,078;0,076
79305;PARANA GRANITOS;93189;PARANA GRANITOS;0,047;;;;;;;;;;;
79362;MINERACAO CAFE;93251;MINERACAO CAFE;;;;;;;;;;;;0,051
79402;PAGSEGURO INTERNET;29986;PAGSEGURO INTERNET;0,159;0,126;0,085;;;;;;;;;
79417;OSWALDO CRUZ QUIMICA;93384;OSWALDO CRUZ QUIMICA;0,037;;;;;;;;;;;
79420;POSITIVO TECNOLOGIA;31408;POSITIVO TECNOLOGIA CL 514;;;0,030;;;;;0,016;;;;
79420;POSITIVO TECNOLOGIA;93304;POSITIVO TECNOLOGIA;;;;;0,000;;;;;;;
79463;UPTOWN BARRA;93387;UPTOWN BARRA;0,012;0,010;;0,007;0,054;0,056;0,043;0,060;0,068;0,040;0,037;0,025
79476;MADEIREIRA SÃO SEBASTIÃO;93425;MADEIREIRA SÃO SEBASTIÃO;;;;;;0,022;;0,034;0,038;0,031;0,033;0,118
79479;VALFILM PLASTICOS;93428;VALFILM PLASTICOS;;;2,554;2,139;1,680;2,194;2,285;2,406;2,270;1,890;1,684;3,109
79488;AMAZON MIX;93374;AMAZON MIX;;;;;;;;0,034;0,150;0,000;;
79499;CARIOCA MOVEIS;93450;CARIOCA MOVEIS;0,021;;;;;;;;;;;
79504;CERAMICA TACAJOS;93406;CERAMICA TACAJOS;;0,060;;;;;;;;;;
79515;SUZANO TRES LAGOAS;93411;SUZANO TRES LAGOAS;185,422;96,858;121,973;89,909;84,169;86,197;92,576;205,783;91,684;75,980;87,363;103,433
79515;SUZANO TRES LAGOAS;94012;SUZANO TRES LAGOAS CQ5;36,596;67,042;14,325;25,159;72,777;105,118;144,723;124,037;109,194;129,064;126,460;87,554
79515;SUZANO TRES LAGOAS;94027;SUZANO TRES LAGOAS I5;0,526;0,524;38,344;50,756;33,000;32,000;10,000;32,455;2,539;32,749;33,030;48,053
79515;SUZANO TRES LAGOAS;94328;SUZANO TRES LAGOAS I0;;12,843;;;3,468;3,521;;2,328;;;3,425;
79515;SUZANO TRES LAGOAS;94329;SUZANO TRES LAGOAS I5 2;;;;;5,000;5,000;;5,000;10,000;;5,000;15,000
79515;SUZANO TRES LAGOAS;94346;SUZANO TRES LAGOAS I1;3,319;2,960;0,355;0,913;2,094;0,977;1,422;0,884;0,833;0,845;1,467;1,479
79601;AMG PLASTICOS;93486;AMG PLASTICOS;;0,070;0,102;0,069;0,047;0,044;0,059;;;0,034;0,038;0,067
79604;DIGUINHO FRALDAS;32342;DIGUINHO FRALDAS CL 514;;0,039;0,020;;;;0,013;;0,069;;;
79620;ALBERTO S/A;93454;ALBERTO S/A;;;;;;;;;0,000;;;
79642;LABORCLIN;28085;LABORCLIN OP;0,090;0,090;0,090;;;;;;;;;
79763;SERRA VELHA;29289;SERRA VELHA I5;0,418;0,241;0,784;0,633;0,829;1,117;0,996;;;;;
79763;SERRA VELHA;42635;CGH SERRA VELHA I5;;;;;;;;0,010;0,010;0,008;0,008;0,010
79767;DVM SOLAR;95925;DVM SOLAR CE;;;;;;;;;;0,034;0,031;
79804;LAGOA DO BARRO IX;29693;LAGOA DO BARRO IX I5;10,902;10,961;10,598;10,891;12,410;18,827;20,160;21,282;20,127;19,932;17,272;14,599
79805;LAGOA DO BARRO X;29575;LAGOA DO BARRO X I5;13,000;15,520;15,017;15,435;21,301;23,237;32,596;35,040;33,599;27,732;25,604;26,691
79810;BRASFERTIL;93609;BRASFERTIL;0,188;0,119;0,094;0,238;0,074;0,050;0,036;0,122;0,245;0,223;0,185;0,283
79902;ALTEROSA;93665;ALTEROSA;;;;;;0,001;;;;;;
80034;CLEAN PLASTIC;93826;CLEAN PLASTIC;0,000;0,278;0,216;0,193;0,138;0,167;0,179;0,140;0,139;0,191;0,166;0,238
80060;IRIEDI;93784;IRIEDI;0,112;0,074;;0,117;0,228;0,542;;;;;;0,040
80069;SUZANO SHOPPING CL;95931;SUZANO SHOPPING CL;0,020;;;;;;;;;;;
80100;EOL MARAL I;28121;MARAL I IE5;18,020;16,884;11,610;10,601;11,269;9,887;17,027;19,600;23,455;23,488;19,000;19,670
80103;INTER ALLOY;93791;INTER ALLOY;0,003;0,004;0,007;0,006;0,003;0,005;0,003;;;;;0,035
80108;FALCHETTI;93844;FALCHETTI;0,020;;0,036;0,043;0,034;0,010;0,019;0,008;0,021;0,034;0,039;0,027
80129;NITRO QUIMICA FILIAL 05;93833;NITRO QUIMICA FILIAL 05;0,053;;;;;;0,024;;0,025;;;0,054
80156;CIBRA;93885;CIBRA;0,012;;;;;0,292;;;;;;
80159;ATALAIA;93887;ATALAIA;0,012;;;0,008;;0,004;0,007;0,002;0,008;;;
80186;MAZZA;93852;MAZZA;0,028;0,004;;;;;0,004;;;;;
80253;EMALTO ENERGIA 2;94060;EMALTO ENERGIA 2;0,007;;;;;;;;;;;
80254;DURIT;55192;DURIT SWP;;;;;;;;;;;;0,152
80255;GRANOL;93939;GRANOL;0,326;;;;;;;;;;;
80274;MEZ ENERGIA;24523;MEZ ENERGIA I5;0,619;0,818;0,820;0,825;0,817;0,814;0,813;0,812;0,813;0,810;1,164;1,202
80274;MEZ ENERGIA;93955;MEZ ENERGIA;;3,000;64,781;57,365;102,884;125,061;143,355;135,100;183,340;156,349;136,900;92,100
80284;MOTRISA;24401;MOTRISA CL 514;0,082;0,099;0,067;0,088;0,128;0,091;0,215;0,260;0,236;0,207;0,195;0,212
80303;MINERIOS FURQUIM;94007;MINERIOS FURQUIM;;;;0,018;;;;;;;;
80384;VERDECOM COMERCIALIZADORA;36573;VERDECOM COMERCIALIZADORA I5;17,000;;;11,501;;;;;;;;
80384;VERDECOM COMERCIALIZADORA;94066;VERDECOM COMERCIALIZADORA;17,000;;;;;;;;;;;
80391;BAKELS;94071;BAKELS;0,002;0,002;0,006;0,009;0,001;;;;;;;
80392;INTEGRALMEDICA;94073;INTEGRALMEDICA;0,003;0,003;;;;;;;;0,003;;
80396;HOSPITAL SANTANA;94127;HOSPITAL SANTANA;;0,000;0,016;0,027;0,005;0,006;0,006;;;;;
80525;HACKER ENERGIA;94138;HACKER ENERGIA;0,312;0,278;0,340;0,500;0,500;0,474;0,421;0,407;;0,431;;
80525;HACKER ENERGIA;94904;HACKER ENERGIA I5;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890;0,890
80538;MMFOODS;94186;MMFOODS;0,007;0,007;0,000;0,014;0,007;0,011;;;;;;
80546;ARMAZÉM ÁGUA MINERAL;94151;ARMAZÉM ÁGUA MINERAL;;;;0,094;0,110;0,110;;;;;;
80567;EOL MARAL II;28122;MARAL II IE5;12,840;12,735;9,215;8,756;9,379;8,747;13,402;16,390;18,919;19,446;14,840;15,650
80607;INCOFIBRAS;94224;INCOFIBRAS;0,584;0,495;0,455;0,722;0,229;0,550;0,450;0,513;0,476;0,550;0,531;0,458
80610;BIKE DO NORDESTE;94230;BIKE DO NORDESTE;;0,036;;;;;;;;;;
80614;RINCAO DOS ALBINOS;34597;RINCAO DOS ALBINOS I5;;;;;;;;;0,267;7,998;7,998;7,998
80622;MAX ADMINISTRADORA;94267;MAX ADMINISTRADORA;;;;;;0,025;0,012;0,025;0,027;;;
80630;WPOST;94272;WPOST;0,459;0,459;0,459;;;;;;;;;
80641;TECHNOPACK;94246;TECHNOPACK;0,013;0,040;;0,028;0,048;;0,021;;0,035;0,040;0,022;
80656;EOL ANG II;35528;EOL ANG II I5;;;;;6,373;7,267;12,491;17,502;16,759;15,411;15,077;15,515
80657;JS ESPUMAS;94250;JS ESPUMAS;;;;;;;;;;0,036;;0,049
80670;EOL AFB I;35592;EOL AFB I I5;;;;0,212;6,369;6,462;10,607;16,076;16,679;15,362;15,688;14,782
80671;EOL AFB III;35614;EOL AFB III I5;;;;;11,725;8,081;12,338;18,879;18,065;16,586;16,262;16,733
80672;EGP CUMARU 01;27019;EGP CUMARU 01 I5;22,217;22,178;19,480;19,557;22,315;22,969;25,626;29,338;28,669;26,599;25,251;23,812
80674;EGP CUMARU 03;27039;EGP CUMARU 03 I5;19,440;19,403;17,074;17,143;19,533;20,090;22,367;25,529;24,962;23,198;22,587;31,111
80683;FORTLINE;94277;FORTLINE;;;;0,183;;0,120;0,076;0,077;0,167;0,099;0,032;0,047
80684;EOL AFB II;35391;EOL AFB II I5;;;;0,207;6,133;6,908;11,746;16,316;16,699;15,454;15,536;14,936
80685;EOL AFB IV;35632;EOL AFB IV I5;;;;;6,601;3,649;6,245;10,333;9,886;9,076;8,899;9,158
80686;EOL ANG I;35527;EOL ANG I I5;;;;;6,106;6,428;10,409;15,737;15,062;13,813;13,551;13,945
80688;EGP CUMARU 02;27020;EGP CUMARU 02 I5;20,791;20,754;18,239;18,311;20,885;21,492;23,965;27,412;26,792;24,869;23,621;22,280
80690;EGP CUMARU 04;27059;EGP CUMARU 04 I5;19,595;19,565;17,141;17,205;19,669;20,269;22,682;26,081;25,465;23,572;29,076;20,791
80691;EGP CUMARU 05;27021;EGP CUMARU 05 I5;18,415;17,609;15,476;15,537;17,721;18,236;20,334;23,259;22,733;21,101;20,042;24,337
80696;BRASIL PELLET;94307;BRASIL PELLET;0,060;0,023;0,079;0,052;0,055;0,067;0,076;0,073;;;;
